1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1
2,2,1,0,0,0,0,1,1,1,1,0,1,0,1,0,2,2,0,0,1,1,0,0,1,3,0,0,1,0,1
3,3,1,0,0,0,0,2,1,1,1,0,4,0,2,0,2,2,1,1,1,1,1,0,1,3,0,0,2,1,1
4,4,1,0,0,0,0,2,1,2,3,0,4,1,3,0,3,3,1,2,1,1,2,1,2,3,0,0,3,1,2
5,5,1,0,0,0,1,2,1,4,4,1,6,1,3,1,3,3,2,2,1,1,2,2,3,3,0,0,3,3,3
6,6,2,2,1,0,2,2,1,5,5,1,6,1,4,1,4,5,2,2,1,1,4,2,3,3,1,1,3,3,3
7,7,2,3,1,1,4,2,1,5,5,2,7,3,6,2,4,5,4,2,1,1,5,2,4,3,2,2,3,3,3
8,7,2,4,1,1,4,3,1,5,5,2,8,3,6,2,4,7,4,3,1,2,5,2,6,3,2,2,4,3,3
9,9,3,5,1,1,4,5,1,5,5,3,10,5,8,2,5,7,4,3,1,3,6,2,7,3,3,2,4,3,3
10,11,3,5,1,1,6,5,1,5,6,3,13,7,8,2,5,9,5,4,1,3,7,2,9,3,3,2,5,3,4
11,11,3,6,1,2,7,6,1,7,8,3,14,8,11,2,5,9,5,5,1,4,7,2,10,3,3,2,5,3,5
12,11,3,6,1,2,7,7,2,7,11,3,15,8,13,2,6,10,5,5,1,4,8,3,10,3,3,2,5,5,5
13,13,5,6,1,2,7,8,2,7,12,4,15,10,15,3,6,10,6,6,1,5,8,3,10,3,3,4,5,5,7
14,15,5,8,1,3,7,8,3,8,13,5,17,12,17,3,6,10,7,6,1,6,9,3,11,3,3,4,5,5,8
15,16,5,8,1,3,7,8,3,8,16,5,18,13,19,3,6,12,9,6,2,6,10,3,13,3,3,4,6,5,9
16,18,5,8,1,3,8,9,3,9,19,5,21,15,20,4,7,12,9,7,2,7,11,3,13,3,3,4,6,6,9
17,19,5,8,1,3,9,11,3,10,21,7,23,18,21,5,8,12,9,8,2,7,12,6,13,3,4,4,6,7,9
18,19,6,8,1,3,10,12,3,10,24,7,25,20,22,5,8,14,10,9,2,7,13,7,13,4,4,4,9,8,9
19,20,8,9,1,4,11,13,3,12,26,7,27,22,23,5,8,15,10,10,2,9,13,7,15,5,4,4,9,8,10
20,21,10,9,1,5,11,14,3,14,30,7,28,24,24,7,8,15,10,10,3,9,15,8,17,5,5,4,9,10,12
21,23,10,9,1,5,12,17,3,15,31,7,29,27,28,7,9,16,11,11,4,9,15,8,17,5,5,4,10,11,12
22,24,10,9,2,6,15,17,4,18,33,7,32,28,31,7,10,16,12,12,4,9,16,8,20,6,5,5,10,13,14
23,24,13,9,2,6,16,21,4,20,36,8,33,30,32,7,13,16,12,13,4,10,19,9,23,6,5,5,10,14,14
24,25,14,10,2,7,17,23,4,20,36,8,36,32,33,8,14,20,14,16,4,11,22,9,28,6,5,5,10,16,14
25,25,16,12,3,9,17,25,5,22,38,8,36,33,33,8,14,24,16,16,4,12,23,9,30,6,6,5,11,17,14
26,27,17,13,3,12,17,27,5,24,40,9,38,34,34,8,14,25,16,16,4,14,27,11,30,6,6,5,13,18,16
27,28,19,13,3,14,19,30,5,26,43,10,40,36,36,8,14,26,17,18,5,15,29,12,31,7,6,6,15,19,18
28,30,21,13,3,14,19,32,5,27,46,11,41,39,38,8,14,30,18,19,5,15,32,12,32,7,6,7,16,20,21
29,30,23,16,3,14,22,36,6,31,48,13,42,42,39,10,14,33,20,20,5,16,33,14,33,7,6,7,16,20,23
30,34,26,19,3,16,24,38,6,35,50,14,43,44,40,10,15,35,21,20,6,17,36,16,35,7,6,7,16,21,25
31,34,28,19,3,17,27,38,8,35,51,17,47,46,42,10,15,37,23,20,7,17,36,18,36,9,6,7,18,22,28
32,35,29,21,4,17,27,41,9,36,52,18,47,47,44,11,17,38,24,20,7,17,38,20,40,10,6,7,19,24,31
33,35,31,22,5,18,29,43,11,36,55,18,49,52,45,11,18,40,24,21,7,18,39,23,42,12,6,7,23,25,33
34,35,36,24,5,19,31,45,12,38,58,20,51,54,48,13,20,42,26,21,7,20,42,24,44,13,6,8,26,28,35
35,36,37,26,5,23,33,48,13,39,60,22,52,57,50,15,20,43,30,24,7,22,45,25,45,14,6,8,27,30,38
36,40,37,28,5,26,35,48,14,40,61,25,54,59,53,16,22,44,32,24,7,25,46,27,46,14,9,8,31,31,41
37,42,40,30,5,26,39,50,16,41,62,25,54,61,53,17,25,45,33,26,8,27,49,28,47,16,9,9,35,33,43
38,43,43,31,5,29,40,53,18,44,64,25,58,64,53,18,28,46,36,28,9,30,50,29,50,19,9,9,36,35,47
39,45,46,31,6,30,42,55,19,46,65,26,60,66,57,19,30,46,38,28,10,33,51,33,51,22,9,10,39,38,49
40,47,50,32,6,34,44,56,21,47,66,29,61,68,59,21,35,48,39,30,12,35,51,35,53,22,9,11,40,40,51
41,47,53,32,8,37,44,57,21,50,66,31,62,69,61,23,37,49,40,34,12,36,51,36,54,23,10,12,43,40,53
42,49,56,33,9,41,45,58,22,55,67,33,64,70,62,25,39,50,41,36,13,40,54,37,55,28,10,15,44,41,54
43,51,57,35,9,43,46,60,24,57,67,36,66,72,65,29,41,50,44,38,13,43,57,41,55,30,11,18,46,44,55
44,54,60,37,9,46,48,60,25,58,68,38,68,73,65,29,44,51,45,40,13,44,58,42,56,33,11,21,47,46,58
45,55,64,37,11,47,48,63,25,60,68,41,69,75,66,30,46,52,47,43,13,46,58,43,59,35,11,23,51,47,59
46,59,66,40,11,51,48,65,28,61,69,42,70,78,67,32,48,55,47,44,13,49,59,46,63,37,11,25,51,51,61
47,60,66,42,11,53,51,66,28,64,70,46,72,80,70,34,51,56,49,47,13,51,61,48,63,38,11,26,53,53,63
48,60,67,42,12,56,52,69,29,65,70,47,73,80,71,38,53,57,49,47,14,53,62,50,63,39,11,29,55,56,65
49,61,69,42,13,59,55,71,32,66,70,48,74,81,73,40,57,58,51,49,16,53,62,52,65,43,11,31,57,56,67
50,63,71,43,13,61,55,71,32,68,71,49,75,81,74,41,58,58,52,51,18,54,62,55,68,47,12,35,58,57,68
51,66,72,43,18,64,56,72,36,68,72,49,76,82,74,41,60,58,52,55,18,54,62,58,68,50,14,38,59,60,70
52,66,73,44,20,68,57,72,39,68,74,51,78,83,76,45,62,58,53,56,19,54,64,59,68,52,14,38,60,61,70
53,67,75,44,22,69,58,73,39,68,75,53,79,83,77,47,62,59,54,57,19,56,64,60,72,55,15,38,61,63,70
54,69,75,46,23,71,58,74,41,68,75,56,81,84,78,48,65,61,55,58,21,58,64,60,72,56,15,38,65,65,72
55,72,76,47,26,73,60,74,44,69,75,56,81,85,78,52,67,62,55,61,21,61,65,62,73,56,15,41,65,67,72
56,75,77,47,28,74,63,75,46,70,76,57,81,86,78,56,68,63,56,61,22,64,67,62,74,57,15,42,65,69,73
57,77,79,51,30,78,65,75,49,70,78,57,82,86,79,58,68,65,56,63,23,66,67,63,74,57,15,44,66,72,73
58,77,79,52,34,80,67,76,52,73,78,58,82,86,80,59,69,65,56,63,23,67,68,65,75,59,15,46,67,74,75
59,77,79,57,36,81,69,76,53,75,78,58,82,86,80,62,72,67,56,63,23,69,70,67,76,62,15,48,67,76,77
60,79,79,60,39,81,69,77,56,75,78,59,84,87,81,64,72,69,56,65,23,70,71,69,77,64,15,48,68,78,78
61,79,79,60,39,81,69,78,56,76,80,59,84,87,81,67,72,70,57,68,24,71,71,71,78,66,16,49,69,78,79
62,80,79,62,41,81,71,80,57,76,80,60,86,89,84,69,72,71,60,70,25,72,72,72,78,68,17,50,70,78,80
