1,5,1,2,2,1,2,2,1,0,4,0,1,3,3,2,1,0,1,0,1,1,2,2,2,2,1,2,0,1,0
2,9,3,3,2,1,6,2,2,0,8,3,3,6,7,2,4,2,1,1,4,1,4,5,5,4,2,3,1,3,0
3,14,5,5,2,2,8,4,3,3,11,6,5,9,9,4,6,6,1,2,7,3,8,7,6,8,2,6,1,4,1
4,17,7,9,3,4,11,4,5,4,14,9,8,11,12,6,9,8,4,4,11,5,12,11,10,11,4,10,5,7,2
5,21,9,10,4,5,14,6,6,7,16,11,12,13,14,6,11,12,8,6,14,9,14,12,14,13,9,14,9,8,5
6,26,11,15,5,7,19,10,10,12,20,15,13,15,19,10,14,15,12,11,16,12,18,15,16,16,11,19,12,9,8
7,29,13,18,6,9,24,15,15,17,23,17,17,19,21,13,14,19,15,16,20,16,19,18,20,18,14,22,17,9,9
8,31,15,22,7,11,28,19,20,21,26,20,21,22,25,16,17,21,17,20,24,20,21,21,25,20,15,25,21,10,14
9,36,16,26,11,12,31,22,25,25,30,24,23,25,30,19,20,22,21,25,27,23,25,23,26,23,16,28,24,12,17
10,39,17,31,12,12,34,25,29,29,32,29,26,27,32,22,24,27,24,26,30,27,28,24,30,24,19,32,26,15,20
11,42,21,33,12,14,38,29,32,32,36,31,29,28,34,27,25,28,26,29,35,30,31,27,33,28,21,34,28,19,23
12,43,24,34,14,18,40,31,35,35,39,36,31,30,38,31,28,29,30,30,37,33,33,29,37,29,24,38,30,22,27
13,44,26,38,14,20,41,36,37,36,43,38,33,32,39,32,32,32,33,31,40,35,35,32,40,30,28,39,30,25,28
14,45,28,40,19,25,41,39,39,39,46,40,37,33,42,35,34,33,36,33,43,38,39,35,43,32,33,41,31,28,31
15,48,32,42,21,28,42,41,43,42,47,44,39,36,46,36,36,38,40,34,46,40,41,37,47,33,37,43,34,31,33
16,50,37,46,25,30,43,46,45,45,51,45,42,39,47,38,39,39,42,35,49,45,45,39,50,34,38,48,37,33,36
17,50,38,47,28,32,46,49,47,47,54,46,45,41,50,41,43,43,44,37,52,48,48,41,54,35,41,53,40,37,39
18,54,42,47,29,34,49,53,49,48,56,51,49,44,51,43,45,45,47,40,55,51,49,44,56,38,44,53,44,40,43
19,58,44,51,33,36,49,54,52,51,59,51,51,46,53,46,47,48,47,43,57,54,50,46,59,39,47,55,48,44,47
20,60,46,52,35,38,50,55,53,53,61,53,53,49,55,47,49,50,51,45,59,57,53,46,62,42,49,58,49,46,49
21,61,50,53,37,41,52,57,54,58,62,54,55,49,58,50,52,50,54,47,60,58,55,48,64,45,52,60,50,47,52
22,62,52,56,39,44,53,58,54,60,64,55,57,51,59,53,54,51,57,50,62,60,58,49,66,49,54,62,52,51,54
23,65,54,56,43,46,55,60,54,61,65,56,57,55,61,55,55,52,58,53,64,61,59,52,68,51,57,64,57,53,57
24,67,57,58,46,48,57,61,55,63,67,58,57,58,65,57,58,54,61,55,66,65,60,53,70,52,59,66,62,56,61
25,68,59,60,47,50,58,62,58,63,68,59,60,60,69,58,61,54,63,56,69,67,61,56,71,53,64,68,63,59,63
26,70,60,62,50,52,60,62,59,64,68,60,62,61,71,60,63,56,65,59,71,68,65,58,73,54,66,71,68,62,65
27,70,61,64,52,55,60,66,61,66,71,60,65,62,73,62,64,58,66,60,72,69,68,62,74,57,68,71,69,65,68
28,72,61,65,54,58,61,68,63,68,74,61,67,64,76,63,66,59,67,62,73,71,70,62,75,59,70,74,69,67,69
29,72,63,66,56,61,62,71,64,69,76,62,68,65,76,65,69,60,68,63,76,71,71,63,75,62,71,74,71,69,71
30,74,64,68,58,62,63,72,66,71,77,64,69,65,78,67,73,61,68,64,77,72,73,66,77,64,71,77,71,71,73
31,74,67,68,60,63,66,73,67,72,78,67,70,66,79,68,74,62,69,65,78,72,75,68,78,66,72,79,72,73,73
32,76,68,69,60,63,68,76,68,74,80,70,72,66,80,68,74,62,70,65,78,73,75,70,78,66,72,80,73,75,74
33,77,71,70,61,64,70,78,68,75,81,72,74,66,80,70,74,62,71,68,78,73,76,70,80,67,75,82,73,77,76
34,79,72,72,63,65,70,78,70,77,82,73,74,66,80,70,75,63,74,70,79,75,77,73,80,69,77,83,75,77,78
35,80,73,73,65,66,70,78,71,79,84,74,74,66,81,72,76,63,75,70,81,76,78,74,82,72,77,83,77,79,78
36,80,74,73,65,69,72,78,73,80,85,75,76,67,81,75,77,64,75,71,82,77,78,75,84,74,78,84,78,81,78
37,80,75,73,65,70,73,78,74,81,87,76,76,69,81,76,80,65,77,72,82,79,80,77,84,76,79,85,79,82,81
38,80,76,74,67,71,75,80,76,82,89,79,77,70,82,76,81,65,79,75,83,80,81,79,85,76,80,85,80,84,81
39,81,77,76,69,72,77,81,76,83,91,83,78,73,83,78,81,67,81,77,84,82,82,81,87,76,81,86,81,84,81
40,84,78,76,71,73,78,81,76,84,93,84,79,75,83,78,81,69,82,80,86,83,82,82,88,78,81,87,82,86,82
41,84,80,76,72,73,79,81,77,84,94,85,80,76,84,79,83,71,82,80,87,84,83,83,89,79,81,87,83,87,84
42,84,82,77,73,76,79,81,77,85,94,86,81,79,85,79,83,72,82,81,87,85,84,84,89,81,81,88,83,87,86
43,85,84,79,73,76,80,82,78,86,94,87,82,79,87,80,85,73,83,82,89,87,84,86,89,83,83,88,84,87,87
44,85,85,79,75,78,80,83,80,86,95,87,82,79,88,81,86,73,83,82,90,89,84,88,89,83,84,88,85,90,88
45,85,86,81,76,79,81,83,80,86,97,87,83,79,88,82,86,75,83,82,91,89,84,88,89,84,84,88,85,91,88
46,86,88,81,77,80,81,83,82,86,97,87,83,80,88,85,88,76,84,82,91,89,84,88,89,86,85,88,87,91,88
47,87,89,82,79,81,81,84,82,86,97,88,85,81,88,87,88,78,84,82,91,90,84,88,90,88,87,89,88,91,88
48,87,89,85,80,81,82,85,82,87,97,89,85,82,88,88,90,80,85,83,91,90,85,88,91,88,88,91,88,92,89
49,87,90,85,81,81,82,86,82,87,98,89,86,82,89,89,91,80,87,83,93,90,85,90,92,88,89,91,89,93,89
50,88,90,86,81,81,82,88,84,87,99,89,86,83,89,90,91,80,88,83,93,90,85,91,92,89,90,91,90,94,90
51,88,90,86,81,81,82,89,84,87,99,89,86,83,89,90,91,81,89,83,93,90,86,92,93,89,90,91,91,94,91
52,90,90,87,82,81,83,90,84,88,99,90,88,83,90,90,91,83,90,83,93,91,86,94,93,90,90,91,91,94,93
53,90,90,87,83,81,84,90,84,89,99,91,89,85,91,91,92,83,91,84,94,92,87,94,93,90,90,92,91,94,93
54,90,90,88,83,82,84,90,84,90,99,91,89,85,92,91,92,83,91,84,95,92,87,94,93,92,92,93,92,94,93
55,90,92,88,83,82,84,92,84,90,99,91,90,86,92,92,94,84,91,84,95,92,88,94,93,92,93,93,93,94,93
56,91,93,89,83,84,84,93,84,91,99,91,91,86,93,92,94,84,92,84,95,92,88,96,93,92,93,93,93,94,93
57,91,94,89,83,84,84,93,84,91,99,91,91,87,94,92,95,84,92,85,95,92,88,96,94,93,94,93,93,94,94
