1,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2,0,1,0,1,1,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,0
3,0,1,0,1,1,0,0,1,0,0,0,5,1,5,0,0,1,0,0,0,0,1,1,0,1,1,0,5,1,0
4,0,1,1,1,1,1,0,1,0,0,1,5,2,5,0,1,1,0,0,1,0,1,1,0,1,2,0,5,2,0
5,0,1,2,1,1,1,1,2,0,0,1,5,2,5,0,1,1,0,0,1,0,1,2,1,1,3,0,6,2,0
6,1,2,2,1,2,2,1,2,2,0,3,5,2,5,1,2,1,0,0,2,0,1,4,1,1,4,1,6,2,0
7,1,2,3,1,2,2,1,2,2,0,4,5,2,6,1,2,1,0,0,2,0,1,4,1,1,6,2,6,2,1
8,1,2,3,3,2,2,2,2,2,1,4,5,2,8,1,2,1,0,0,2,0,1,6,1,1,6,3,6,2,1
9,1,2,3,3,2,2,2,2,3,1,4,8,2,9,1,3,1,0,1,2,0,1,7,1,1,6,3,7,3,1
10,1,3,3,3,3,2,2,2,4,1,4,10,2,9,1,3,2,1,1,2,0,1,9,1,1,7,3,7,3,1
11,2,4,5,3,3,2,2,2,5,3,5,10,2,10,2,3,2,1,1,2,0,1,10,1,4,9,3,7,3,2
12,2,4,5,3,3,2,2,2,5,4,5,10,2,12,2,3,2,1,1,2,0,1,10,1,4,9,3,8,3,2
13,3,5,5,4,3,2,3,2,5,4,7,10,3,16,2,3,4,1,1,3,0,2,12,1,4,9,4,8,4,2
14,3,6,5,4,3,3,3,2,5,4,9,10,3,17,2,4,5,3,1,3,1,2,14,1,5,11,4,8,4,3
15,4,6,6,4,5,3,3,2,5,5,9,13,3,18,2,4,5,3,1,3,1,3,16,2,5,11,4,8,4,3
16,4,6,6,4,5,4,3,2,5,5,10,14,4,18,2,4,6,4,1,3,1,3,17,2,5,12,4,8,4,3
17,5,7,6,4,6,4,3,2,5,6,11,16,4,18,2,5,6,5,1,3,1,4,22,2,5,12,4,10,4,3
18,5,7,6,4,7,4,4,3,5,6,11,16,4,19,3,5,7,5,1,3,1,4,23,2,6,12,4,10,5,4
19,6,7,7,4,7,5,4,3,6,6,11,17,4,19,3,5,7,5,1,4,1,4,24,2,6,12,4,10,5,5
20,7,7,8,4,7,7,5,4,6,8,13,17,4,19,3,5,8,5,1,5,1,4,26,2,8,13,4,10,6,6
21,8,7,8,4,8,7,6,4,7,8,15,17,4,19,3,6,8,7,1,5,1,4,27,3,9,14,4,10,8,6
22,8,7,9,4,8,7,6,4,7,8,16,17,4,19,3,7,9,7,1,5,1,6,28,3,10,14,4,11,8,7
23,8,7,10,4,8,9,6,4,8,8,16,19,4,20,3,7,9,8,1,6,1,6,29,3,10,15,5,12,8,7
24,8,7,10,4,9,9,6,4,8,10,16,19,5,22,3,7,11,9,1,6,1,7,30,3,11,15,5,13,8,7
25,8,7,10,4,9,9,7,4,8,10,16,20,6,24,3,7,11,9,1,6,1,7,32,3,11,15,5,13,10,7
26,8,7,10,4,9,9,7,4,8,10,16,20,6,25,3,8,12,10,1,6,1,7,34,3,12,15,6,14,10,7
27,10,7,10,4,10,9,7,4,9,10,16,21,7,25,3,9,13,11,1,6,1,8,35,3,13,15,6,15,11,7
28,10,7,10,4,10,9,7,4,10,13,17,24,7,27,4,9,13,11,2,6,1,8,37,3,15,15,6,15,11,7
29,11,7,10,4,10,10,7,5,10,14,17,24,7,30,4,10,13,12,2,6,1,8,39,3,16,15,7,15,11,7
30,11,7,10,4,10,10,7,5,11,15,17,25,7,35,4,10,13,12,2,7,1,8,39,3,16,17,7,15,14,7
31,11,8,10,4,10,10,8,5,12,16,18,26,7,37,4,10,15,12,2,7,1,10,40,3,16,17,7,15,15,7
32,11,8,11,5,11,10,8,5,12,17,18,28,7,38,5,10,15,12,2,7,1,12,43,3,16,18,7,16,15,8
33,11,8,11,5,12,10,9,5,13,18,18,29,7,42,5,11,16,12,2,7,1,12,45,3,17,19,7,16,15,8
34,11,8,11,5,12,10,9,5,13,22,20,30,7,46,5,11,18,12,2,7,2,12,47,3,17,20,7,17,15,8
35,13,8,11,5,12,10,11,5,13,22,21,31,8,49,5,11,19,12,2,7,2,12,50,3,18,23,7,19,15,8
36,14,9,11,5,13,10,11,5,15,24,22,33,8,52,5,11,19,12,2,7,2,14,51,3,20,24,7,20,15,9
37,18,9,11,5,13,10,11,5,17,28,23,35,8,52,5,11,21,13,2,7,2,15,53,3,21,25,7,21,16,9
38,22,9,11,5,13,10,12,5,18,30,24,36,9,55,5,11,21,13,2,7,2,16,55,3,22,26,7,23,18,10
39,23,9,11,6,14,10,12,5,18,31,24,38,9,56,5,11,22,14,2,7,2,17,57,3,23,27,7,23,23,10
40,23,10,12,6,14,11,13,5,18,31,26,39,9,56,5,11,22,14,2,7,2,17,57,3,23,28,7,23,24,10
41,24,10,12,7,14,12,13,5,19,32,29,40,12,58,6,11,25,14,3,8,2,17,59,3,24,29,8,23,25,10
42,27,11,12,7,15,12,13,5,19,35,29,42,14,58,6,11,25,14,3,9,3,19,60,3,24,30,8,24,27,11
43,29,11,12,9,15,12,13,5,19,37,30,45,16,58,6,12,26,14,4,9,3,20,61,3,25,32,8,25,30,11
44,30,11,12,9,15,12,13,5,19,38,33,45,17,60,6,12,30,16,4,9,3,20,62,3,26,32,8,25,34,11
45,32,11,12,10,15,12,13,7,20,38,34,47,19,64,7,12,33,16,5,9,3,20,62,3,28,33,8,26,35,11
46,33,12,12,10,17,12,13,7,21,40,35,47,21,65,7,12,35,17,5,9,3,22,65,3,29,35,8,28,37,11
47,37,12,12,10,17,12,13,7,21,42,36,47,21,66,7,13,36,17,5,10,4,23,65,3,30,37,8,30,41,11
48,41,12,12,12,17,12,14,8,21,45,38,49,21,68,8,14,39,17,5,11,4,25,67,3,31,38,8,32,43,12
49,44,13,12,12,17,13,15,8,22,48,39,52,21,68,10,16,40,18,5,12,5,25,68,3,33,41,8,33,44,13
50,45,13,12,13,17,14,16,8,24,50,42,54,23,68,10,17,44,18,5,12,6,27,69,3,35,43,8,33,46,13
51,48,15,12,13,17,14,20,8,26,52,43,56,24,70,11,17,45,19,6,13,6,27,70,3,35,45,8,35,48,14
52,49,16,12,14,19,14,23,9,26,53,45,56,25,73,11,17,48,20,6,14,6,29,71,4,37,45,9,37,50,14
53,49,16,12,14,21,14,23,9,28,55,46,58,26,76,11,18,50,20,7,14,6,30,72,4,39,46,9,39,51,14
54,52,17,12,15,22,14,23,9,28,57,48,60,27,77,11,19,51,20,7,14,6,32,75,4,40,46,9,42,52,14
55,54,17,12,16,23,14,25,9,28,59,49,61,29,77,11,20,52,20,8,14,6,32,77,4,43,48,9,44,54,14
56,56,17,12,17,24,14,28,9,32,63,49,62,31,77,11,21,55,20,8,14,6,34,80,4,46,49,11,47,56,14
57,57,18,12,18,27,14,29,9,35,66,50,65,32,77,11,23,55,20,9,14,6,35,81,4,49,49,11,48,59,15
58,60,18,13,20,28,14,30,9,35,68,51,66,32,78,12,24,56,20,9,16,7,37,81,4,50,51,11,49,62,16
59,61,18,13,20,32,14,33,9,39,69,53,66,32,80,13,24,57,23,9,16,7,39,81,4,52,53,12,49,65,17
60,62,18,14,20,33,15,33,9,41,69,54,67,33,80,13,24,59,24,9,17,7,41,81,4,55,55,12,53,66,18
61,63,18,14,20,36,16,36,10,44,69,55,68,35,82,13,25,61,27,11,19,7,43,81,4,58,58,12,54,67,20
62,65,20,14,21,38,16,36,11,44,70,56,68,36,83,13,26,63,28,11,21,7,43,82,4,58,58,13,58,70,22
63,68,20,15,22,40,16,38,11,46,72,57,69,38,83,13,26,63,30,12,21,7,45,83,4,59,60,13,60,71,24
64,68,21,15,23,43,16,40,12,47,74,57,72,41,84,13,27,63,32,12,21,7,46,83,4,61,60,13,60,74,25
65,69,21,15,25,45,16,42,12,49,75,59,74,43,85,14,30,64,35,12,21,7,47,83,4,62,60,14,60,74,25
66,71,22,15,27,46,16,43,12,51,76,60,75,45,85,14,31,66,38,13,22,7,49,83,4,64,60,15,62,75,26
67,71,23,16,27,48,17,44,13,53,77,60,76,47,85,14,34,67,42,13,24,9,52,84,4,65,61,17,62,76,29
68,72,23,17,27,49,17,46,13,55,77,60,77,51,86,14,35,68,43,13,24,10,52,86,4,67,61,19,64,76,31
69,73,24,17,28,53,17,48,13,57,77,61,77,52,86,15,36,68,46,13,25,11,52,86,4,68,63,20,65,78,33
70,75,24,17,29,57,17,49,13,62,77,61,77,53,86,15,36,69,47,13,26,11,55,86,4,69,64,21,65,79,35
71,76,24,17,30,57,17,49,13,64,78,61,79,55,86,15,38,70,49,14,29,12,55,86,4,71,64,23,67,82,37
72,76,24,17,31,58,17,53,14,66,79,61,80,56,87,15,41,71,50,15,29,13,56,86,4,73,65,24,67,82,39
73,76,25,17,31,59,17,55,14,67,80,61,83,56,88,17,43,71,52,16,30,13,56,87,4,74,65,24,69,82,43
74,78,27,17,31,60,18,57,15,68,82,61,86,59,89,17,44,73,54,16,31,14,58,87,4,74,66,24,70,83,45
75,80,28,18,32,61,18,58,15,68,82,61,88,60,90,17,44,73,57,16,31,14,60,88,4,75,66,25,71,83,47
76,81,28,18,32,63,20,59,17,69,82,62,88,62,90,17,44,78,60,17,32,14,63,88,4,76,66,25,74,85,49
77,81,30,19,32,63,20,60,17,71,82,62,88,64,90,17,44,80,61,18,33,14,65,89,4,77,66,27,75,85,50
78,82,30,19,34,64,22,61,18,72,83,63,88,66,91,17,45,81,62,19,34,14,68,90,4,80,66,28,75,86,54
79,85,31,19,35,64,22,63,20,73,84,64,89,66,91,17,47,83,62,19,35,14,68,90,4,81,66,28,76,87,56
80,85,31,20,35,65,25,63,21,75,84,64,89,67,92,17,47,83,64,21,36,14,69,91,4,82,66,31,76,87,59
81,86,33,20,36,65,27,66,22,77,85,65,89,69,92,17,48,83,65,21,36,14,69,93,4,82,66,31,76,87,62
82,86,34,21,37,67,27,68,22,78,85,66,90,72,92,18,48,84,66,21,36,15,69,93,4,82,66,32,77,88,64
83,87,34,22,39,68,28,71,25,78,85,66,90,74,93,18,48,84,68,21,36,16,69,93,4,83,66,33,78,90,66
84,88,34,22,39,68,28,71,26,79,85,66,90,76,94,20,48,85,70,21,37,17,69,93,4,83,66,34,80,91,67
85,89,34,23,40,69,30,72,27,80,86,67,91,77,94,20,48,86,73,21,37,17,70,93,4,84,66,34,80,91,68
86,89,35,24,40,70,33,74,28,82,86,68,91,80,94,20,50,87,76,23,37,18,71,94,4,84,66,36,80,91,69
87,90,37,28,42,71,33,74,29,83,86,68,91,81,94,21,51,87,76,24,37,19,71,95,4,86,66,37,81,91,69
88,91,38,28,43,71,35,74,31,84,87,68,92,82,95,21,52,87,77,25,38,19,72,95,4,86,66,37,82,91,71
89,92,38,30,43,73,35,74,33,84,88,70,92,82,95,22,52,88,77,26,38,19,72,95,4,88,67,38,82,92,73
90,92,40,32,44,74,36,76,33,85,88,70,93,83,95,25,52,89,77,26,38,19,72,95,4,88,67,39,83,92,74
91,93,41,34,46,76,36,77,33,85,88,70,93,83,95,25,52,89,78,28,41,20,72,96,4,90,67,40,83,93,74
92,94,41,37,48,76,37,77,34,86,88,71,93,83,95,25,52,89,79,31,43,22,74,96,4,90,67,41,84,94,75
93,94,42,39,50,78,38,78,35,86,89,71,93,84,95,26,54,89,80,33,43,23,75,96,4,92,67,41,84,95,76
94,94,43,41,52,79,40,78,36,87,89,71,93,84,95,27,57,89,82,37,43,23,75,96,4,93,67,42,86,95,76
95,94,44,42,52,79,42,80,37,88,91,72,93,86,96,28,57,90,82,39,44,23,77,96,4,94,67,45,87,95,78
96,94,46,44,54,80,43,80,39,88,91,72,93,86,96,29,57,91,82,42,48,23,78,96,4,94,67,46,87,95,78
97,94,48,45,55,80,44,80,40,88,91,72,93,86,96,31,58,91,82,44,50,24,79,96,4,94,68,48,88,95,81
98,94,48,48,57,81,45,81,41,88,91,72,94,87,97,32,58,91,82,48,51,24,80,96,4,94,69,51,89,96,81
99,94,50,48,58,83,47,84,42,88,93,72,94,87,97,33,58,91,82,52,51,25,81,96,4,95,71,52,89,97,82
100,94,51,50,59,83,49,84,42,88,94,72,94,87,97,36,59,91,85,55,54,27,81,96,4,96,71,54,89,97,83
101,94,53,51,60,85,52,85,44,88,95,73,94,87,97,36,60,93,85,56,54,27,81,96,4,96,72,55,91,97,83
102,94,54,53,60,86,52,86,46,89,95,73,95,88,97,36,61,93,86,57,54,28,81,96,4,96,72,56,91,97,83
103,95,56,54,61,86,54,86,48,90,96,73,95,88,97,38,62,93,86,59,54,29,81,96,4,96,72,58,91,97,84
104,95,57,57,61,86,55,86,48,91,96,73,95,88,97,38,63,94,87,63,54,31,81,96,4,96,72,59,93,97,84
105,95,60,58,61,87,56,86,49,91,96,73,95,88,97,38,63,96,87,65,55,32,82,97,4,96,72,60,93,97,84
106,95,61,60,62,87,57,86,49,91,96,73,95,90,97,40,63,96,87,66,56,33,82,98,4,96,73,61,93,97,84
107,96,63,62,62,87,60,86,49,91,96,73,95,90,97,40,64,96,87,68,56,33,83,98,4,96,73,63,94,97,84
108,96,64,64,63,87,60,87,49,91,97,73,95,91,97,40,64,96,88,69,58,34,84,98,4,96,74,65,94,97,84
109,97,64,65,64,87,62,87,49,91,98,74,95,91,97,41,64,96,88,70,60,35,84,98,4,96,74,66,94,98,87
110,98,67,68,65,87,63,87,50,92,99,74,96,92,97,43,64,96,88,71,62,37,84,98,4,96,75,67,94,98,87
111,98,69,69,66,88,64,87,51,92,99,74,96,93,97,44,64,96,88,72,63,38,84,98,4,96,75,67,94,98,88
112,98,70,70,67,89,65,89,52,92,99,75,97,94,97,45,64,96,89,72,64,40,84,98,4,96,76,68,94,98,89
113,98,70,70,68,89,66,89,53,92,99,75,97,94,97,46,64,96,91,74,64,42,86,99,4,96,77,70,96,98,89
