1,0,1,0,2,1,1,0,0,0,2,1,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,1,0,0,0
2,0,1,1,2,1,2,4,0,0,3,1,1,0,0,0,0,2,0,4,0,2,3,0,2,1,0,1,0,1,0
3,2,1,1,2,1,4,4,0,0,4,1,1,0,1,0,0,2,0,4,0,2,3,0,2,3,0,1,0,1,0
4,3,1,1,2,1,6,5,2,0,5,1,1,1,1,0,1,2,1,7,0,2,3,0,4,4,0,2,2,1,0
5,4,1,1,2,1,6,6,2,0,6,2,2,2,1,1,1,2,3,7,0,2,4,0,6,5,0,2,2,1,0
6,5,3,1,2,2,7,9,2,0,6,4,2,2,1,1,4,2,5,8,1,2,4,1,6,5,2,2,2,2,1
7,5,3,1,2,2,8,10,2,1,6,4,2,3,2,1,6,3,5,10,1,2,4,1,6,5,4,2,3,2,1
8,5,3,1,2,2,8,11,2,1,8,4,3,3,2,1,9,3,6,10,1,3,4,1,8,6,4,2,3,2,1
9,5,3,3,2,2,10,11,3,2,9,6,5,3,3,1,10,3,6,12,1,6,4,1,8,8,4,2,7,2,1
10,6,3,4,2,2,11,12,3,2,10,7,6,4,4,1,10,4,8,14,1,8,4,2,10,9,4,2,8,2,1
11,8,3,4,3,2,12,14,3,2,11,7,7,5,4,2,11,4,8,15,1,9,4,2,10,10,5,2,8,2,1
12,10,3,4,4,2,12,15,3,2,13,7,9,6,4,2,11,5,9,17,1,9,4,2,11,10,5,2,10,2,1
13,11,3,4,7,2,13,15,3,2,14,8,12,9,4,2,12,5,10,18,1,9,4,2,13,10,5,2,11,2,1
14,13,3,5,8,2,13,16,3,2,16,10,12,11,5,3,13,6,10,19,1,10,4,2,14,11,5,2,13,2,1
15,13,3,6,8,2,13,16,4,2,16,10,12,12,5,3,13,7,11,19,1,12,4,4,15,11,5,3,13,3,1
16,13,3,8,9,2,13,16,4,2,16,10,13,12,5,3,15,7,11,19,1,12,5,4,15,11,5,5,13,5,1
17,13,3,9,11,2,14,16,4,2,17,11,15,13,5,3,15,7,11,19,2,12,5,4,17,12,5,5,14,6,1
18,14,3,10,12,2,15,16,5,2,17,12,16,13,5,3,15,7,12,19,2,12,6,4,17,13,5,8,14,6,1
19,14,3,10,13,2,17,17,6,2,18,13,17,13,6,3,15,7,13,19,2,12,6,4,17,13,7,8,14,8,1
20,15,3,10,14,2,17,17,6,2,18,13,18,13,7,3,15,8,13,20,2,14,6,6,18,14,8,8,15,8,1
21,15,4,12,14,2,17,17,6,2,18,14,18,14,8,3,16,8,13,20,2,14,6,6,18,16,10,9,15,10,1
22,16,4,12,15,2,17,17,6,2,18,14,18,14,9,3,16,8,13,21,2,14,6,6,18,16,10,10,15,10,1
23,16,4,13,15,2,17,18,6,2,18,15,18,14,9,3,16,8,13,22,2,14,6,7,18,16,11,11,17,10,1
24,18,4,15,17,2,18,19,7,2,18,15,20,14,10,3,16,8,13,23,3,15,6,7,19,16,12,11,17,10,1
25,18,4,15,17,3,19,19,8,5,18,15,20,17,10,4,16,8,13,23,3,15,6,8,21,16,13,12,18,10,1
26,19,4,16,18,4,19,19,8,7,18,16,20,18,10,4,16,8,13,23,3,17,6,9,21,16,13,12,19,11,1
27,19,4,16,18,5,19,19,9,8,18,16,20,18,12,5,16,8,13,23,3,17,6,9,22,16,14,12,20,11,1
28,20,4,16,18,5,19,19,9,9,18,17,20,18,12,6,17,8,13,23,3,17,6,9,22,16,14,13,20,11,2
29,20,4,16,18,5,19,19,10,9,18,17,20,19,13,7,17,8,16,24,3,17,8,9,23,16,15,13,20,12,2
30,21,4,17,19,5,19,19,11,10,19,18,20,19,13,7,17,8,16,24,4,17,11,10,24,16,16,15,20,12,5
31,22,4,17,19,5,19,19,11,12,19,18,20,19,13,7,17,8,16,25,5,17,13,10,24,16,16,15,20,12,6
32,22,4,17,19,5,19,20,12,13,19,18,20,20,14,9,17,8,17,26,5,17,14,11,24,16,17,15,22,13,6
33,22,4,17,20,5,20,20,13,13,19,18,20,20,14,9,17,9,18,26,5,17,15,12,25,16,18,15,23,13,8
34,22,4,17,20,7,20,21,13,14,19,18,20,20,16,9,17,12,18,26,5,18,16,13,25,16,20,16,23,13,8
35,22,5,17,21,7,20,21,13,14,20,18,20,21,16,9,17,14,18,26,5,18,17,14,25,16,21,17,23,14,8
36,22,5,17,22,8,20,21,13,14,20,18,20,21,16,11,18,15,19,26,5,18,17,14,25,17,23,17,23,14,10
37,22,5,17,22,8,20,21,13,15,20,18,20,22,17,11,18,16,19,26,5,19,17,15,25,17,23,18,24,16,10
38,22,5,18,22,9,20,21,13,16,20,18,20,22,18,11,19,18,19,27,5,21,17,15,25,17,23,19,24,18,10
39,22,5,18,22,10,20,21,13,16,20,18,20,22,19,11,19,18,20,27,5,21,18,15,26,17,23,20,24,18,11
40,22,5,18,22,11,20,21,13,16,20,18,20,22,19,11,20,19,20,28,5,21,19,15,26,17,23,20,24,18,13
41,22,5,18,22,13,21,21,13,17,20,18,20,22,19,11,20,19,20,28,5,21,19,18,26,17,23,20,24,18,13
42,22,5,18,22,14,21,21,14,18,20,18,20,22,21,12,20,19,20,28,5,21,19,18,26,17,23,21,24,18,13
43,22,5,18,22,14,21,21,14,18,20,19,20,22,21,12,20,21,20,28,5,21,20,18,28,18,23,22,24,18,13
44,22,5,18,22,15,21,22,15,18,21,19,20,22,21,12,20,21,20,29,6,21,20,18,28,18,24,22,24,18,13
45,22,5,18,22,16,21,22,15,19,21,19,20,22,22,12,20,22,20,29,6,21,20,18,28,18,24,22,24,18,13
46,22,5,18,23,16,21,23,15,19,21,19,20,22,22,12,20,22,20,29,6,21,20,19,28,18,25,22,24,18,13
47,22,5,18,23,16,21,23,15,21,21,19,20,22,22,12,20,22,20,29,6,22,20,19,28,19,25,22,25,18,13
48,22,5,18,24,17,21,24,15,22,21,19,20,22,22,14,20,23,20,29,6,23,20,19,28,19,25,23,25,18,14
49,22,5,18,24,18,22,24,15,22,21,19,20,22,22,15,20,23,20,29,6,23,20,19,28,19,25,23,25,18,14
50,22,5,18,24,18,22,24,16,22,21,19,20,22,22,15,20,23,20,29,7,23,20,19,28,19,25,23,25,18,14
51,22,5,18,24,18,22,24,16,22,21,19,20,22,22,15,20,24,20,29,8,23,21,19,28,19,25,23,25,18,14
52,22,7,18,24,19,22,24,16,22,21,19,20,22,22,15,21,24,20,29,9,23,21,20,28,19,25,24,25,18,14
53,22,7,18,25,19,23,24,16,22,21,19,20,22,23,15,22,24,21,29,9,23,21,20,28,19,25,24,25,18,15
54,22,9,18,25,19,23,24,16,23,21,19,21,22,23,15,22,25,21,29,9,24,21,20,28,19,25,24,25,18,16
55,22,11,18,25,20,23,24,16,24,21,19,22,22,24,15,22,25,21,29,12,24,21,20,28,19,25,24,25,18,16
56,22,12,18,25,20,23,24,16,24,21,19,22,22,24,15,22,25,21,29,14,24,21,20,28,19,25,24,25,18,16
57,22,13,18,25,21,23,25,16,24,21,19,22,22,24,15,22,25,21,29,14,24,22,20,28,19,25,24,25,18,16
58,22,13,18,25,22,23,25,16,24,21,19,22,22,24,15,22,25,21,29,14,25,22,20,28,19,26,24,25,18,16
59,22,14,18,25,22,23,25,16,24,21,19,22,23,24,15,23,26,21,29,14,25,22,21,28,19,27,24,25,18,16
60,22,14,19,25,23,23,25,16,24,21,19,22,23,24,15,23,26,21,29,16,25,22,21,28,19,28,24,25,18,16
61,22,16,19,25,23,23,26,16,24,21,19,22,23,24,15,24,26,21,29,16,25,22,21,28,19,28,24,26,18,16
62,22,16,19,25,23,23,26,16,24,21,19,22,23,24,16,24,27,21,29,16,25,22,21,28,19,28,24,26,18,17
63,22,16,19,25,23,23,26,16,24,21,20,22,23,24,17,24,27,21,29,17,25,22,22,28,19,28,24,26,18,17
64,22,16,19,25,23,23,26,16,24,21,20,22,23,25,17,24,27,21,29,17,25,22,23,28,19,28,24,26,18,17
65,22,16,19,25,24,23,26,16,24,21,20,22,23,26,17,24,27,21,29,17,25,23,23,28,19,28,24,26,18,17
66,22,16,19,25,24,23,26,16,24,21,20,22,23,26,18,24,27,21,30,17,25,23,23,28,19,28,24,26,18,17
67,22,16,20,25,24,23,26,16,24,22,20,22,24,26,18,24,27,21,30,17,25,23,23,28,19,28,24,26,18,17
68,22,16,20,25,24,23,26,16,24,22,20,22,24,26,18,24,27,21,30,17,26,23,23,28,19,29,24,26,18,17
69,22,17,20,25,24,23,26,16,24,22,20,22,24,26,19,24,28,21,30,18,26,23,23,28,19,29,24,26,18,17
70,22,19,20,25,24,23,26,16,24,22,20,22,24,26,19,24,28,21,30,18,26,23,23,28,19,29,24,26,18,17
71,22,19,20,25,24,23,26,16,25,22,20,22,24,26,19,24,28,21,30,18,26,23,23,28,19,29,24,26,18,17
72,22,19,20,25,24,23,26,16,25,22,20,22,24,26,19,24,28,22,30,18,26,23,23,28,19,29,24,26,18,17
73,22,19,20,25,24,23,26,16,25,22,20,22,24,26,19,24,28,22,30,18,26,23,23,28,19,29,24,26,18,17
