1,5,2,5
2,8,4,6
3,12,4,5
4,14,5,8
5,15,7,9
6,17,9,10
7,22,10,10
8,25,11,11
9,25,11,13
10,26,15,13
11,29,16,13
12,30,17,14
13,32,19,15
14,32,20,17
15,35,22,18
16,35,24,18
17,36,24,18
18,36,25,19
19,36,27,19
20,36,28,21
21,38,29,22
22,38,29,24
23,39,30,24
24,39,30,24
25,40,31,24
26,42,31,26
27,42,32,28
28,43,33,28
29,43,33,29
30,45,33,29
31,45,34,30
32,46,35,30
33,46,36,31
34,46,37,31
35,46,37,32
36,46,38,35
37,47,38,35
38,46,39,36
39,46,39,37
40,47,40,39
41,46,41,39
42,46,41,43
43,46,41,44
44,46,43,45
45,47,43,46
46,47,44,47
47,47,45,49
48,47,47,49
49,47,47,49
50,47,49,49
51,47,51,50
52,47,52,51
53,47,52,52
54,47,53,52
55,47,54,53
56,47,54,54
57,47,54,54
58,47,56,54
59,47,58,55
60,47,59,56
61,47,61,56
62,47,61,57
63,47,62,57
64,47,64,59
65,47,66,59
66,47,66,60
67,47,66,60
68,47,66,60
69,48,68,63
70,48,69,63
71,49,69,64
72,49,70,64
73,49,71,64
74,52,71,64
75,53,71,65
76,53,73,65
77,53,73,65
78,55,73,65
79,56,73,65
80,58,73,66
81,59,73,67
82,59,73,67
83,59,75,67
84,61,75,67
85,61,75,67
86,61,75,67
87,63,76,67
88,64,78,70
89,65,77,69
90,65,77,70
91,65,80,70
92,65,80,70
93,65,81,71
94,67,81,71
95,67,81,71
96,68,81,75
97,68,82,75
98,68,83,76
99,70,83,77
100,70,83,78
101,71,85,79
102,72,86,79
103,73,87,80
104,73,87,83
105,74,89,83
106,74,88,82
107,74,88,82
108,75,88,82
109,75,88,82
110,77,88,82
111,77,89,83
112,78,89,85
113,78,89,84
114,78,90,85
115,78,90,86
116,79,90,86
117,80,91,86
118,80,91,86
119,82,91,86
120,83,91,87
121,83,91,87
122,84,91,89
123,85,92,89
124,84,93,89
125,84,93,89
126,84,93,89
127,86,93,90
128,86,93,90
129,86,93,90
130,86,93,90
131,87,93,90
132,87,93,90
133,87,94,91
134,87,94,91
135,88,94,91
136,89,94,92
137,89,95,92
138,89,95,92
139,90,95,92
140,90,95,92
141,90,95,92
142,90,95,93
143,90,95,93
144,90,95,95
145,90,95,95
146,90,95,95
147,90,95,95
148,91,96,95
149,91,96,95
150,91,96,95
151,92,96,95
152,92,98,95
153,92,98,95
154,92,98,95
155,93,98,95
156,93,98,95
157,93,98,95
158,93,98,95
159,93,98,95
160,93,99,95
161,94,100,95
162,94,100,95
163,94,100,95
164,94,100,95
165,94,100,95
166,94,100,95
167,94,100,95
168,95,100,95
169,96,100,95
170,97,100,95
171,96,100,95
172,96,100,95
173,96,100,95
174,96,100,95
175,96,100,95
176,96,100,95
177,96,100,95
178,96,100,95
179,96,100,95
180,96,100,95
181,97,100,95
182,97,100,95
183,97,100,95
184,97,100,95
185,97,100,95
186,97,100,95
187,97,100,95
188,97,100,95
189,97,100,95
190,97,100,97
191,97,100,97
192,97,100,97
193,97,100,97
194,97,100,97
195,97,100,97
196,98,100,97
197,98,100,97
198,98,100,97
199,99,100,97
200,99,100,97
201,99,100,98
202,99,100,99
203,99,100,100
204,99,100,100
205,99,100,100
206,99,100,100
207,99,100,100
208,99,100,100
209,99,100,100
210,100,100,100
211,100,100,100
212,100,100,100
213,100,100,100
214,100,100,100
215,100,100,100
216,100,100,100
217,100,100,100
218,100,100,100
219,100,100,100
220,100,100,100
221,100,100,100
222,100,100,100
223,100,100,100
224,100,100,100
225,100,100,100
226,100,100,100
227,100,100,100
228,100,100,100
229,100,100,100
230,100,100,100
231,100,100,100
232,100,100,100
233,100,100,100
234,100,100,100
235,100,100,100
236,100,100,100
237,100,100,100
238,100,100,100
239,100,100,100
240,100,100,100
241,100,100,100
242,100,100,100
243,100,100,100
244,100,100,100
245,100,100,100
246,100,100,100
247,100,100,100
248,100,100,100
249,100,100,100
250,100,100,100
251,100,100,100
252,100,100,100
253,100,100,100
254,100,100,100
255,100,100,100
256,100,100,100
257,100,100,100
258,100,100,100
259,100,100,100
260,100,100,100
261,100,100,100
262,100,100,100
263,100,100,100
264,100,100,100
265,100,100,100
266,100,100,100
267,100,100,100
268,100,100,100
269,100,100,100
270,100,100,100
271,100,100,100
272,100,100,100
273,100,100,100
274,100,100,100
275,100,100,100
276,100,100,100
277,100,100,100
278,100,100,100
279,100,100,100
280,100,100,100
281,100,100,100
282,100,100,100
283,100,100,100
284,100,100,100
285,100,100,100
286,100,100,100
287,100,100,100
288,100,100,100
289,100,100,100
290,100,100,100
291,100,100,100
292,100,100,100
293,100,100,100
294,100,100,100
295,100,100,100
296,100,100,100
297,100,100,100
298,100,100,100
299,100,100,100
300,100,100,100
