23,31,25,23,26,24,24,29,23,30,23,29,25,30,20,31,28,23,26,32,23,20,25,30,17,21,26,22,24,26,17,19,17,23,23,28,25,20,20,22,22,29,23,14,21,23,26,30,24,28,21,22,31,29,20,23,20,21,18,18,25,20,25,33,17,24,25,26,22,14,21,27,16,29,26,25,24,16,25,32,20,31,21,27,28,28,20,26,26,29,29,20,29,25,21,23,29,25,23,17,19,27,23,19,21,24,30,19,26,23,26,26,20,32,26,15,19,25,25,27,27,17,19,26,16,13,24,28,26,26,24,24,30,23,30,22,22,18,33,29,22,15,24,28,24,27,25,17,17,27,25,26,19,24,30,32,21,19,29,23,13,31,16,22,29,31,16,22,30,25,26,25,30,28,26,19,17,27,31,27,15,22,26,28,25,26,27,24,22,21,29,22,26,26,21,17,18,18,27,16,23,27,27,22,26,22,24,26,28,23,22,23,30,24,21,27,27,22,20,15,19,18,21,16,24,28,31,20,24,26,23,25,27,23,16,22,18,29,25,20,29,25,31,29,32,28,23,24,27,24,27,25,13,26,27,22,27,21,23,22,28,26,30,20,28,19,28,17,29,27,21,21,19,22,16,28,30,29,16,22,24,19,27,26,22,22,17,26,26,19,30,28,22,24,29,23,26,27,26,23
23,34,29,25,27,25,25,32,24,31,26,30,27,30,21,33,28,26,27,33,24,23,27,31,19,23,29,24,27,28,19,22,20,26,26,29,27,21,23,23,24,31,25,16,24,23,27,33,26,30,23,23,33,31,24,26,21,23,20,20,26,22,26,36,18,26,25,27,25,14,23,28,16,32,26,25,27,17,26,35,20,34,22,30,30,30,22,30,28,31,30,24,31,27,23,26,31,27,25,21,21,29,25,21,23,26,32,22,28,26,29,28,22,33,28,17,20,25,25,30,28,19,19,28,20,13,27,30,27,29,27,25,32,25,30,25,25,20,35,30,24,18,26,32,26,29,25,20,18,28,25,28,22,25,31,33,21,19,32,26,16,31,19,24,29,33,18,24,32,27,28,28,32,30,28,21,19,28,32,28,16,22,27,32,27,28,28,25,25,22,32,25,27,26,24,20,22,20,28,18,26,29,28,24,28,24,25,26,30,24,27,27,31,29,21,30,28,23,22,18,23,20,23,17,26,28,34,24,27,26,25,27,28,25,19,23,19,29,27,21,32,28,33,30,34,29,24,26,28,27,30,28,17,30,29,24,29,23,23,25,29,29,34,22,30,21,31,21,31,30,24,23,23,24,21,30,32,31,19,23,26,22,29,27,23,23,18,29,28,23,32,29,23,27,32,25,27,29,28,26
24,34,31,25,30,26,29,33,27,34,27,31,28,30,25,34,31,27,29,34,24,25,28,31,23,24,31,27,29,29,22,24,22,26,28,32,28,22,25,25,26,32,27,17,27,26,27,35,30,32,25,25,33,33,26,29,23,24,22,22,27,24,29,38,20,26,27,27,25,18,24,30,17,33,26,26,31,19,28,36,23,35,25,30,31,34,26,34,29,33,34,24,32,31,23,28,32,27,26,24,22,32,25,24,26,29,33,23,30,26,31,31,24,33,32,20,23,26,26,32,28,23,22,31,24,16,29,33,29,33,29,29,34,26,33,29,28,21,35,33,29,20,29,35,28,30,28,23,20,31,28,29,26,28,34,36,24,20,33,28,18,34,21,27,32,35,19,24,33,27,31,29,33,30,30,23,23,29,33,31,17,23,29,33,27,31,31,25,26,23,34,25,30,28,26,25,23,22,30,19,28,29,29,27,30,28,28,28,32,26,28,29,34,32,24,33,30,26,24,21,25,23,24,21,29,30,35,26,28,27,28,29,31,28,21,25,21,31,30,24,33,28,35,32,35,30,28,29,31,27,31,29,18,31,32,24,31,24,24,27,30,31,37,25,32,23,34,23,31,30,26,25,23,25,24,31,33,34,22,24,29,23,29,27,26,26,22,30,29,25,35,30,24,29,34,27,29,31,31,26
25,37,33,29,31,26,31,35,28,35,27,32,29,30,27,34,33,30,29,35,24,27,31,34,25,27,33,29,30,30,24,27,24,30,29,33,29,24,26,27,28,35,27,21,29,29,31,35,32,33,25,27,36,34,28,31,26,27,24,25,30,25,32,40,22,29,29,28,26,21,25,30,20,33,27,27,32,20,31,38,23,37,28,32,32,35,27,34,30,36,35,24,36,33,23,30,35,29,30,27,22,34,26,26,27,32,34,25,32,28,33,36,26,34,33,20,25,27,27,33,30,26,23,33,25,19,31,34,31,34,31,31,35,26,34,30,30,22,36,34,29,23,31,36,31,32,29,24,22,32,29,30,29,31,35,36,27,23,35,31,20,36,24,28,34,38,21,26,34,31,32,31,34,31,33,25,26,32,36,31,18,24,30,34,29,33,32,26,28,25,34,27,31,30,28,27,24,25,30,23,30,29,30,29,32,31,31,30,32,30,30,29,34,34,26,35,32,28,24,24,27,25,26,23,30,32,36,28,32,28,31,31,33,30,24,30,24,31,31,26,33,31,37,33,38,31,28,30,34,29,33,30,21,34,32,26,33,27,26,30,31,34,38,27,33,25,36,24,31,31,27,28,25,26,26,34,34,37,24,27,30,24,31,30,27,29,23,33,31,26,37,33,26,32,35,29,31,32,33,27
26,38,34,31,33,26,35,36,31,35,29,34,29,33,29,36,36,31,30,36,26,30,33,35,27,30,35,32,32,32,28,31,27,33,29,36,30,24,27,28,30,38,29,22,30,30,35,35,33,34,27,30,38,37,30,33,29,29,26,25,33,28,34,42,25,32,30,29,28,23,27,34,23,35,28,28,32,23,34,39,24,38,29,33,35,35,28,34,32,38,37,26,38,33,24,33,36,29,32,29,23,35,27,30,28,34,35,28,36,29,35,36,28,34,33,22,26,29,30,34,32,29,24,35,28,22,32,35,33,35,32,32,38,27,35,32,33,25,37,37,31,23,32,37,33,32,31,28,24,32,29,33,30,32,37,36,30,26,37,33,23,39,27,30,34,39,22,27,36,33,33,33,37,33,33,27,28,34,36,34,20,29,31,36,31,34,34,27,29,27,35,28,34,33,32,29,25,27,34,26,31,30,31,32,32,32,33,33,33,32,31,31,37,36,26,36,33,29,25,26,29,27,28,23,32,33,37,32,35,31,32,33,35,33,26,32,25,33,32,28,35,32,39,35,39,33,29,30,35,31,33,31,23,35,32,28,35,28,28,31,32,35,39,29,33,27,38,26,32,31,29,29,29,30,27,37,35,39,26,28,31,27,33,31,30,31,23,33,34,30,40,37,27,34,36,31,33,33,35,29
28,39,34,34,35,29,37,38,33,37,30,36,30,35,31,37,38,32,31,38,29,31,33,37,30,30,37,34,35,35,30,33,28,34,30,36,30,26,29,28,31,39,30,25,31,30,36,35,35,35,31,32,38,37,32,35,30,29,29,28,36,29,35,44,25,34,31,29,30,26,29,35,25,36,28,30,32,25,34,39,26,41,32,33,35,38,29,38,34,38,38,27,38,35,26,35,37,29,33,31,24,37,28,30,30,34,36,31,37,29,36,36,28,37,33,25,26,31,31,34,34,31,25,38,31,22,33,36,36,36,33,35,40,27,37,34,33,26,37,39,32,24,33,38,33,33,34,30,25,33,33,34,32,35,38,39,31,29,41,34,26,40,29,31,35,40,24,29,37,33,33,34,38,36,34,28,31,36,39,35,20,30,34,36,33,36,35,29,29,29,36,30,36,36,34,30,27,30,35,27,32,33,32,33,34,33,35,34,33,33,32,33,37,37,28,37,34,31,26,28,30,28,28,24,33,35,37,34,36,34,34,34,38,36,30,32,28,35,34,28,35,33,40,37,39,35,29,32,36,34,34,33,25,36,34,32,36,30,30,34,32,37,41,30,33,28,39,28,33,33,30,29,32,31,29,38,36,39,27,30,32,29,34,33,31,35,26,34,34,33,42,39,29,35,37,33,34,33,35,31
29,41,35,37,35,29,38,40,36,37,32,38,31,36,33,38,41,34,31,38,29,32,35,38,32,31,37,36,36,37,32,33,28,35,32,37,30,28,32,29,32,39,30,27,33,31,37,37,38,38,34,33,39,37,33,37,32,30,29,30,39,31,36,45,27,36,31,30,31,27,32,35,29,38,28,31,34,28,35,39,28,41,33,34,35,38,29,40,36,39,39,28,39,36,28,36,39,30,34,34,25,38,29,33,31,38,37,32,38,30,36,38,29,37,33,28,29,32,34,35,38,32,26,39,32,23,36,36,36,37,36,35,42,28,37,34,33,27,38,41,36,27,34,40,35,35,36,31,27,35,34,35,34,35,42,39,31,30,43,36,29,40,31,32,37,40,26,31,37,35,35,35,39,37,34,31,32,37,39,36,23,31,35,38,33,39,36,31,30,31,39,32,39,36,34,31,30,32,35,30,34,33,34,33,36,36,38,35,33,36,33,36,38,38,32,39,34,32,29,31,31,31,29,25,33,36,39,35,38,35,36,35,40,37,31,33,29,35,36,28,36,34,42,38,39,37,31,33,37,37,34,34,28,40,34,35,38,31,33,35,33,38,42,30,35,30,39,30,34,35,30,30,34,32,31,38,36,40,30,34,33,30,35,34,31,36,28,34,34,35,42,40,29,36,39,34,34,34,38,31
31,42,35,38,36,30,39,42,37,39,33,38,32,37,37,39,42,35,32,39,29,35,36,40,34,33,37,37,39,38,32,35,29,37,32,40,31,31,35,30,33,40,32,30,35,33,38,37,41,39,34,33,42,37,34,41,34,30,31,32,40,32,38,45,30,37,34,32,33,27,34,36,33,39,29,33,35,28,36,41,30,43,35,36,37,39,33,40,37,39,40,29,39,37,29,36,39,32,34,35,26,40,30,37,33,39,38,33,39,31,36,40,30,39,33,29,30,32,35,37,39,34,30,41,34,25,37,39,36,38,37,36,42,28,38,35,33,27,38,41,38,30,35,40,37,38,38,33,29,35,35,36,34,36,42,41,32,32,43,37,30,41,32,36,38,42,27,33,40,37,36,36,39,37,38,32,33,37,40,38,23,34,36,39,33,40,38,33,32,32,39,34,39,37,36,32,33,35,35,30,37,34,37,35,36,36,40,37,34,36,34,38,39,40,32,40,35,34,30,32,32,33,31,26,35,36,41,38,38,36,36,35,42,38,32,36,31,35,36,30,36,36,42,41,40,38,32,35,37,38,34,34,29,41,35,36,39,34,34,37,33,39,42,32,36,31,41,31,37,37,32,32,34,34,33,38,37,42,33,35,33,31,35,35,33,37,32,36,36,35,42,42,32,40,39,34,35,35,38,32
33,42,37,40,37,32,41,42,38,39,34,40,32,38,38,39,43,36,32,39,32,35,36,40,34,34,37,38,41,40,33,38,32,39,32,41,32,33,35,31,33,42,34,31,37,34,39,39,42,39,34,34,43,37,36,41,36,33,32,34,40,33,38,45,31,38,34,35,35,29,35,36,34,39,30,34,37,30,37,44,32,43,38,38,39,39,34,40,37,40,41,31,39,40,30,37,41,33,34,37,28,41,32,39,34,40,40,35,39,32,37,40,30,40,33,31,33,33,36,37,41,34,32,41,35,26,37,40,38,39,37,36,44,29,39,35,34,28,38,41,39,33,35,40,38,38,40,34,30,36,37,37,36,39,42,43,34,33,45,39,34,41,34,36,41,43,28,35,42,38,36,39,39,39,40,34,35,38,40,38,25,37,38,40,35,41,39,34,33,34,41,34,41,39,38,34,36,36,36,31,38,34,39,36,37,36,40,39,36,38,36,39,40,41,33,41,38,36,31,34,33,33,32,26,35,36,42,38,39,38,38,36,43,39,34,37,31,36,38,31,37,37,42,42,40,39,34,35,39,39,34,36,29,42,38,37,41,35,35,37,34,39,42,33,36,33,43,32,40,39,34,34,36,34,36,40,38,42,34,36,34,33,37,36,33,39,32,38,37,36,43,43,34,41,40,35,36,37,38,32
33,43,38,40,37,33,41,42,38,40,34,40,33,39,39,40,43,37,34,41,33,37,38,42,35,34,39,38,41,41,35,40,34,39,34,41,33,33,37,33,34,43,35,33,37,35,39,42,44,40,35,36,45,38,40,41,37,37,34,36,40,34,39,45,33,39,34,36,37,30,36,39,35,41,31,35,38,31,39,45,34,44,40,39,39,40,35,41,38,42,42,31,40,41,31,38,42,35,34,38,32,42,32,40,35,40,41,36,41,32,37,41,33,42,35,33,36,34,36,38,41,36,34,42,36,30,38,42,38,42,38,37,44,32,41,35,35,29,40,42,42,33,36,40,38,40,41,36,32,37,38,37,38,40,43,44,35,33,46,40,36,42,35,36,43,44,31,36,42,41,37,39,40,41,40,36,37,38,41,38,27,38,38,40,35,42,41,34,34,36,41,34,41,40,40,34,37,37,36,31,39,35,39,38,38,36,41,39,37,39,37,39,41,43,34,41,38,38,32,35,34,35,35,28,36,37,43,38,40,39,39,37,44,42,35,38,34,36,38,31,38,37,43,43,41,41,35,35,39,41,36,37,30,43,39,37,43,36,35,38,35,39,44,36,38,34,43,32,40,40,36,34,36,34,36,41,39,43,34,38,36,34,37,38,33,39,33,38,38,37,44,43,36,42,41,36,37,37,40,33
37,45,41,40,37,33,41,42,38,40,35,41,36,40,39,40,44,41,36,42,34,37,40,43,35,35,39,38,42,42,36,42,34,40,35,41,33,33,38,34,34,43,37,35,39,35,40,42,44,42,36,37,45,41,41,42,38,40,36,37,41,35,42,47,36,39,36,37,39,32,38,42,36,41,32,36,40,33,41,46,35,45,41,39,39,41,37,42,40,43,42,33,42,42,32,38,43,36,37,39,35,43,32,40,36,42,41,36,41,34,38,41,34,43,38,34,39,34,36,38,44,38,35,43,37,31,39,42,39,43,38,39,44,32,43,37,35,30,41,42,42,35,38,40,38,41,41,37,34,37,38,37,38,42,45,44,36,34,47,40,39,42,36,37,43,44,34,37,42,42,37,41,41,42,40,38,40,40,42,39,28,38,39,41,35,43,42,36,34,37,41,35,42,42,41,34,38,37,36,32,39,37,41,38,38,38,42,41,38,40,38,39,41,43,35,43,38,40,34,36,37,35,37,31,36,38,44,39,42,41,40,37,45,45,35,40,35,36,39,34,39,38,44,43,43,44,37,36,40,41,39,39,31,44,40,37,46,39,37,38,37,40,46,38,39,34,43,34,42,40,38,37,36,34,37,42,43,44,34,38,36,36,39,40,33,40,34,38,38,38,44,44,37,42,43,36,38,39,43,35
38,46,42,42,38,34,43,42,41,40,37,42,38,40,40,40,46,41,37,43,34,37,41,44,36,36,40,38,43,42,37,43,35,41,36,42,33,34,39,35,37,44,38,37,40,35,41,42,44,43,38,39,46,42,42,42,40,40,37,38,43,36,42,47,37,41,36,38,40,32,38,44,37,43,32,38,42,35,42,47,35,45,42,39,40,42,37,44,41,43,43,34,42,44,33,38,45,37,40,39,36,44,34,41,37,44,41,37,41,34,41,43,37,45,41,35,39,36,38,40,45,39,36,45,37,32,40,43,39,43,39,40,44,34,44,38,36,32,41,42,42,36,39,41,39,41,41,38,36,39,39,37,38,43,45,45,37,36,48,41,39,43,39,39,43,44,37,38,43,43,38,41,42,42,41,41,41,40,43,40,29,38,40,41,36,45,42,36,34,37,42,36,42,43,44,35,40,38,38,33,39,39,42,38,39,39,42,43,39,41,40,40,41,43,36,44,38,41,35,38,39,36,37,32,38,38,45,40,45,41,40,37,45,46,36,41,38,36,40,36,40,38,46,43,43,44,38,39,41,41,41,41,32,45,41,38,47,40,39,38,39,41,49,39,40,35,44,35,44,41,39,37,38,34,37,43,44,45,36,38,36,37,42,41,35,41,35,38,39,39,44,44,38,44,43,37,39,41,43,35
39,46,43,42,39,36,44,44,41,40,38,43,38,42,40,42,46,42,37,44,34,37,41,45,37,37,41,41,44,42,39,46,37,41,36,43,34,36,39,35,37,44,39,39,41,36,43,42,44,43,38,40,47,44,42,43,40,40,37,38,44,37,43,47,37,42,39,39,40,33,38,44,39,45,33,39,44,37,42,47,38,45,43,41,40,43,38,45,41,44,43,35,44,45,36,39,46,38,42,40,38,44,35,41,39,44,42,37,42,34,43,43,38,46,42,35,40,38,38,42,46,39,36,45,38,34,40,43,39,43,39,41,45,35,45,38,40,32,42,44,42,39,40,42,40,41,41,38,37,40,41,40,38,45,47,46,37,38,48,41,41,44,41,40,44,44,37,39,43,45,39,42,42,42,41,41,42,41,44,40,31,38,40,42,37,46,43,37,36,41,43,36,42,45,44,35,42,39,41,34,40,41,43,39,39,40,42,43,40,42,41,41,42,43,39,44,38,41,36,39,39,36,39,33,40,40,46,41,46,44,41,38,47,46,36,41,38,37,40,37,40,38,46,43,43,44,38,40,41,41,42,42,34,46,42,38,47,41,41,41,40,43,49,41,41,37,44,38,45,41,41,37,39,37,38,44,44,45,39,38,37,37,42,41,36,42,38,41,40,39,46,45,40,44,46,37,40,41,43,37
