1,5,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0
2,10,5,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,10,0,1,0,0,1,0,0,0
3,15,9,1,3,1,1,0,0,1,0,0,0,1,3,1,0,0,0,0,2,1,15,1,1,0,5,1,0,0,5
4,20,14,1,3,1,1,0,0,1,0,0,0,2,3,1,0,0,0,0,2,2,19,1,1,0,10,2,0,0,10
5,25,18,1,3,1,1,0,0,1,0,0,0,2,3,1,0,0,0,0,2,2,24,2,1,0,15,3,0,0,15
6,27,23,1,4,1,1,0,0,1,0,0,1,2,4,1,0,0,0,0,3,2,27,2,1,0,20,3,0,0,20
7,31,28,1,5,1,1,0,0,1,0,1,1,2,4,1,0,0,0,0,4,2,32,2,1,0,25,3,0,0,23
8,36,30,1,5,1,1,0,0,1,0,2,1,2,4,1,0,0,0,0,4,2,36,2,1,5,29,3,0,0,28
9,39,35,1,5,1,1,0,0,1,0,2,6,2,4,1,5,1,0,0,4,2,38,2,1,10,33,3,0,0,33
10,42,40,1,5,1,1,0,0,1,0,2,11,2,4,1,10,1,2,0,4,2,39,2,1,15,36,3,5,0,38
11,44,45,1,5,1,1,1,0,1,0,2,15,7,4,1,14,2,2,1,4,2,40,2,1,20,40,3,10,0,41
12,46,47,1,5,1,1,1,0,1,0,2,19,12,4,1,19,2,2,1,6,2,43,2,1,23,41,3,13,0,44
13,49,50,1,5,1,1,1,0,1,1,2,24,17,4,1,22,2,3,1,7,2,46,2,1,28,44,3,18,0,48
14,50,54,1,5,1,1,1,1,1,1,2,27,20,4,1,26,2,8,1,7,2,48,2,1,33,48,4,22,0,51
15,53,56,1,5,1,1,1,1,2,1,2,32,25,4,1,30,2,13,1,7,2,52,2,1,37,52,4,25,0,52
16,55,58,1,5,1,1,1,1,2,1,2,35,29,4,1,34,2,18,1,7,2,56,2,1,41,57,4,29,0,55
17,56,61,1,6,1,6,1,1,2,1,2,38,33,4,1,38,7,21,1,7,2,57,2,1,43,58,4,34,0,57
18,58,64,1,6,1,10,1,1,2,1,2,41,36,5,2,41,11,25,1,7,2,58,2,1,45,58,4,36,0,58
19,59,64,1,7,1,14,1,1,2,1,2,43,37,5,2,44,15,27,1,7,2,60,2,1,48,60,4,41,0,62
20,62,65,1,7,1,18,1,1,3,1,2,47,41,5,2,48,18,30,1,7,7,61,2,1,51,61,4,44,0,65
21,65,65,1,7,1,23,1,1,4,1,3,51,46,5,2,50,23,31,1,8,12,63,2,2,53,63,4,49,0,66
22,67,68,1,7,1,27,1,1,5,1,3,53,49,5,2,53,27,34,1,8,17,65,2,2,54,65,4,52,0,68
23,69,71,1,7,1,30,1,1,5,1,3,56,49,5,2,55,31,39,6,8,19,65,2,2,57,66,4,54,0,70
24,71,71,1,7,1,33,1,1,5,1,3,57,54,10,2,57,35,42,10,8,22,67,2,2,59,68,4,55,0,72
25,71,72,1,7,1,35,1,1,5,1,3,58,55,15,3,61,38,44,14,8,27,70,2,2,63,69,4,57,0,74
26,74,73,1,7,1,39,1,1,5,2,3,59,55,19,3,64,43,47,17,8,30,71,2,7,65,70,4,60,0,74
27,76,74,1,7,1,43,1,1,5,2,3,62,56,23,3,66,47,51,21,8,34,74,2,12,65,71,4,61,0,77
28,79,76,1,7,1,46,1,1,5,2,3,63,57,28,3,66,50,54,25,8,38,74,2,16,66,72,4,65,0,78
29,79,77,1,7,1,50,1,2,5,2,3,65,59,33,3,68,54,56,27,8,41,76,2,21,69,74,8,67,0,78
30,80,78,1,7,1,54,1,3,5,2,3,66,61,37,3,68,56,57,32,8,45,77,2,25,70,77,13,69,0,81
31,81,79,1,7,1,56,2,7,5,2,3,68,62,38,3,71,60,59,36,8,47,79,2,28,71,77,17,70,0,83
32,83,81,1,7,1,58,2,12,5,2,3,70,64,42,3,72,63,59,39,8,49,81,2,29,73,77,21,72,0,84
33,86,83,1,8,1,60,2,16,5,2,4,72,65,44,3,73,65,60,42,8,50,82,2,33,73,77,26,74,0,84
34,86,85,1,13,1,64,2,19,5,2,4,74,67,45,3,74,67,62,46,8,53,85,2,36,74,77,30,74,0,84
35,88,85,1,18,1,64,2,24,5,2,4,76,70,48,3,75,70,62,49,8,55,86,2,38,76,79,34,76,0,85
36,88,85,1,23,1,65,2,28,10,7,4,78,71,52,3,78,70,65,53,8,58,87,2,40,78,79,38,76,0,85
37,88,87,1,26,1,66,2,32,13,12,9,80,71,55,3,78,70,66,55,8,60,87,2,43,79,80,40,77,0,85
38,89,87,1,29,1,67,2,36,18,16,14,82,73,59,3,79,72,68,57,8,63,87,2,46,79,82,44,77,0,86
39,90,88,1,32,1,68,3,40,23,20,19,82,74,60,3,79,74,70,59,8,65,87,2,51,80,83,47,77,0,86
40,91,89,1,35,1,68,3,43,27,24,22,83,75,61,3,80,74,71,60,8,69,87,6,51,80,83,48,79,0,87
41,91,89,1,39,1,69,3,47,32,29,25,85,77,66,3,83,77,71,61,8,70,87,11,53,80,85,50,79,0,87
42,91,90,1,42,1,71,3,51,34,32,27,85,79,67,3,83,77,73,62,8,73,87,15,56,81,85,52,79,0,88
43,91,90,1,43,1,71,3,55,38,36,31,85,80,69,3,84,77,74,64,8,76,88,20,59,82,86,55,80,0,88
44,91,91,1,46,1,72,3,58,41,40,35,85,80,71,3,84,79,77,66,8,76,90,24,60,83,88,56,80,0,90
45,92,92,1,48,1,73,3,60,44,44,37,85,83,71,3,85,80,78,68,8,77,90,27,63,83,88,58,82,0,90
46,92,92,1,51,2,73,3,62,47,48,40,87,84,73,3,85,80,80,71,8,78,91,32,65,85,89,59,83,0,90
47,93,93,1,53,2,74,3,66,49,50,45,87,85,76,3,87,82,82,75,8,80,92,35,67,85,89,60,83,5,90
48,93,93,1,54,2,74,3,67,51,51,47,89,87,77,3,87,83,84,77,8,82,92,40,69,86,90,62,84,10,92
49,93,93,1,57,2,75,3,67,52,53,47,89,89,78,3,88,83,86,79,13,83,92,42,71,86,91,63,84,14,92
