24,17,26,25,28,27,16,23,23,25,25,23,25,26,26,21,26,26,15,25,26,26,20,24,25,24,23,13,24,25,16,24,19,28,25,24,26,15,24,22,24,21,25,19,28,24,25,22,27,25,24,21,27,21,25,26,23,29,29,27,16,30,32,16,26,21,23,30,25,25,26,22,26,20,25,29,22,23,28,27,26,20,28,25,24,22,29,26,29,21,24,27,24,26,18,24,16,28,24,22,26,22,25,24,23,23,21,18,30,23,20,26,25,25,20,31,24,25,24,24,20,25,21,30,25,21,23,24,18,15,23,25,20,26,31,23,21,23,28,27,22,26,24,16,23,22,30,24,35,25,24,22,21,21,30,25,27,30,23,30,28,21,25,31,22,23,27,28,32,20,26,28,17,27,24,23,29,26,16,22,28,28,24,31,25,25,22,20,25,18,23,23,33,13,28,25,26,22,23,25,16,28,23,25,29,24,29,27,30,26,33,29,20,23,20,19,24,26,19,29,23,19,25,23,25,24,28,16,26,30,21,16,25,28,28,33,25,23,29,22,31,24,21,28,28,26,30,25,23,27,20,22,27,22,23,21,20,23,30,28,20,29,20,11,31,27,27,28,24,22,25,25,27,26,23,25,21,25,17,21,32,22,17,26,26,20,25,20,27,22,29,30,19,14,24,25,16,25,21,27
27,20,27,28,30,30,19,25,25,27,28,24,26,27,26,23,27,29,16,28,29,26,24,24,28,26,24,15,25,28,17,25,21,29,30,27,28,17,26,23,25,25,26,22,30,25,28,24,31,26,25,25,30,21,27,27,24,31,31,29,18,32,33,18,27,23,25,33,29,27,26,25,28,21,25,31,25,25,28,29,27,24,30,25,27,23,30,28,30,24,25,29,27,30,20,25,18,29,26,24,28,23,27,25,24,25,22,22,31,25,23,29,26,27,22,34,27,26,26,27,21,28,25,32,26,23,25,26,23,16,26,26,23,29,34,26,23,24,31,28,23,28,27,18,24,24,31,27,36,25,26,25,22,22,30,28,30,30,26,33,28,23,29,34,25,24,28,29,35,23,27,32,19,28,25,24,32,28,18,26,31,29,25,33,27,26,24,22,28,23,24,24,36,16,29,26,27,23,25,28,20,29,25,28,30,25,29,29,33,27,34,30,22,25,20,23,25,28,21,30,24,21,28,25,27,24,31,17,26,31,25,18,27,31,31,35,27,24,31,26,32,29,23,29,29,27,31,28,25,32,21,23,29,24,27,24,23,24,34,30,22,31,21,13,31,28,29,31,26,26,27,29,28,28,26,26,23,25,20,22,34,24,19,27,27,22,27,21,28,27,32,31,21,15,25,27,19,27,22,28
30,22,29,30,31,33,22,27,27,28,29,26,28,29,28,24,28,30,20,32,29,27,26,26,29,28,25,19,27,29,22,28,25,31,32,28,31,19,28,24,28,26,27,24,31,27,29,25,33,26,27,27,33,22,29,27,28,33,33,32,18,34,33,19,30,25,26,33,30,28,28,27,28,24,27,33,26,28,30,31,30,28,32,28,28,25,31,28,31,26,28,31,30,30,22,29,22,31,28,25,29,24,29,27,26,27,25,23,32,26,25,32,29,30,24,36,29,28,27,29,24,30,26,33,30,26,27,30,24,17,29,29,25,30,34,27,24,25,32,31,26,29,29,21,25,25,33,28,37,26,27,27,24,25,32,30,30,33,27,34,28,25,33,37,27,27,30,31,37,24,28,33,24,29,28,25,33,31,20,29,31,31,27,34,28,27,25,25,30,24,26,25,37,19,30,27,29,26,26,28,21,30,27,30,30,28,29,30,35,29,34,32,23,28,21,25,26,28,24,31,27,23,29,28,27,25,31,18,29,32,27,20,30,33,32,35,30,26,32,29,33,33,25,31,30,28,32,30,25,33,23,27,30,25,28,25,24,25,36,31,23,33,24,18,32,31,32,31,28,28,31,31,30,30,27,28,26,26,21,25,37,27,22,29,29,24,29,23,32,30,34,31,23,16,27,29,22,29,24,29
32,22,30,33,33,34,24,29,28,29,31,29,30,30,29,25,32,31,24,33,32,30,29,26,32,28,28,22,27,30,24,31,27,33,35,30,34,21,29,27,31,26,30,27,32,29,32,28,35,29,30,31,36,26,30,30,30,36,34,33,19,37,36,21,33,27,29,35,31,29,30,28,28,25,28,33,27,30,34,32,32,31,36,32,32,25,32,31,33,29,30,31,32,31,23,30,24,33,30,27,30,26,30,28,26,30,26,26,33,27,26,32,31,31,28,38,32,29,27,29,25,30,29,35,30,29,27,32,24,20,30,32,25,31,35,28,25,26,33,34,28,30,30,25,28,27,35,30,38,26,29,29,24,28,33,30,32,36,27,35,31,25,33,39,30,27,32,31,38,24,31,35,24,31,30,26,36,32,20,30,32,32,29,36,31,27,26,26,32,25,28,27,38,21,30,29,31,27,28,30,22,30,29,32,30,29,31,31,38,31,35,36,24,30,24,29,26,28,24,32,28,25,32,29,28,28,33,19,29,34,30,21,31,35,35,36,32,28,33,30,33,35,26,33,31,29,33,31,26,34,24,27,31,26,30,25,26,26,37,31,25,35,27,20,34,33,33,31,29,28,33,34,33,32,28,29,28,29,22,28,37,28,25,32,32,26,31,26,35,33,35,32,24,17,29,31,24,31,27,31
33,26,31,34,34,35,24,33,30,30,35,32,32,30,29,27,33,34,25,34,32,32,32,30,34,30,29,23,28,34,25,31,29,35,36,31,37,24,30,29,32,28,30,28,35,31,32,30,35,30,33,32,36,27,32,30,32,39,36,34,20,37,37,23,35,31,31,35,31,33,31,29,29,26,28,34,29,30,36,34,36,34,36,35,33,27,33,33,36,31,31,33,36,32,24,33,28,35,30,28,30,28,31,29,27,32,28,27,35,30,26,34,33,32,29,39,33,32,29,32,27,31,30,36,32,30,29,33,27,21,33,33,28,34,37,30,27,28,34,36,32,34,32,27,28,30,36,32,39,26,30,30,27,30,35,32,33,36,30,36,32,26,34,41,31,27,33,32,39,28,32,37,25,33,31,28,37,33,20,31,33,34,30,39,34,27,28,29,33,27,29,28,39,24,32,31,31,29,29,32,24,32,30,35,32,29,33,32,41,33,37,36,24,32,25,30,28,28,25,32,28,28,32,30,30,29,34,21,32,34,32,23,32,36,38,38,32,29,35,33,35,37,29,33,33,31,35,34,28,37,24,30,32,27,32,26,27,27,37,32,28,35,29,22,34,34,33,34,29,31,35,35,35,35,28,30,28,31,23,30,39,30,28,33,35,27,32,27,35,35,38,35,25,19,33,33,25,32,28,34
36,28,32,35,35,38,25,35,31,32,37,34,34,31,30,27,35,36,26,37,35,33,34,32,34,32,30,24,29,35,27,31,30,35,37,33,38,26,32,30,35,30,30,29,37,31,33,32,35,31,35,33,37,28,32,31,34,40,38,34,22,37,37,25,38,31,31,37,32,34,35,30,31,26,29,34,29,32,36,34,37,35,37,35,33,27,35,35,37,32,32,33,39,33,26,35,30,36,31,31,30,30,32,30,27,33,28,28,36,31,29,36,35,33,31,41,35,32,31,33,28,35,33,38,33,33,32,35,30,24,35,33,30,35,38,32,29,31,36,36,34,34,34,28,28,31,38,33,41,27,30,31,29,33,37,33,35,37,31,38,35,28,37,42,32,28,35,33,40,31,35,38,27,33,33,30,38,34,22,31,34,35,33,39,34,28,29,30,34,31,31,29,40,26,33,31,32,31,30,33,26,33,32,37,32,30,34,34,41,34,37,36,26,34,25,33,32,28,28,35,31,32,34,31,32,30,34,22,34,36,33,25,34,37,38,40,32,32,37,35,36,39,30,34,33,34,36,34,31,38,24,32,33,29,33,27,29,30,38,35,29,36,30,23,34,36,35,34,29,32,36,37,35,35,30,32,29,33,24,31,40,30,31,33,35,30,35,28,36,36,39,38,29,22,34,33,25,33,31,35
37,29,33,36,35,39,27,37,34,32,39,35,36,31,30,28,36,37,26,38,35,34,36,34,35,35,30,26,31,38,30,34,31,37,38,35,38,28,33,33,36,31,32,31,38,31,34,32,36,33,36,34,38,29,36,33,35,41,38,35,26,38,38,26,39,32,32,39,34,34,38,32,32,27,31,35,32,32,38,35,39,36,39,36,33,29,37,35,38,33,33,33,40,34,28,36,31,37,33,33,30,30,32,32,28,34,31,29,36,33,33,39,37,33,33,42,38,33,31,34,28,35,33,40,36,34,35,36,33,27,36,35,32,36,38,34,31,31,39,36,36,35,35,31,30,32,39,36,41,29,33,33,31,33,39,33,36,39,33,39,35,28,38,44,32,29,37,35,40,34,37,38,28,35,35,32,39,35,24,33,35,35,34,40,36,28,30,32,35,33,31,33,40,29,37,31,32,31,31,35,28,35,33,38,34,30,36,34,41,36,37,38,29,35,26,34,34,31,30,36,34,33,35,33,32,32,36,24,34,37,34,29,36,38,40,41,34,34,37,35,38,39,31,35,35,36,37,35,31,38,27,34,36,31,36,27,30,33,39,36,32,37,30,24,35,37,36,36,30,33,37,39,36,35,32,36,29,34,25,32,41,32,33,33,38,32,36,30,38,39,40,39,29,26,36,35,26,33,32,36
37,31,34,37,36,39,28,39,34,35,43,37,37,33,31,32,37,39,28,39,38,35,37,37,37,36,31,30,33,40,33,34,32,40,38,36,39,30,34,35,38,33,34,31,39,33,35,33,36,34,38,36,39,30,37,33,36,41,40,36,30,38,39,26,40,33,32,39,36,34,38,33,33,29,34,35,34,34,40,36,40,36,41,37,34,31,38,37,39,34,34,34,40,35,29,38,32,38,35,34,31,33,33,34,29,34,32,31,39,35,33,41,39,34,33,44,38,34,33,35,29,38,34,42,38,36,37,37,34,28,37,36,34,38,40,35,32,32,39,37,38,35,36,32,32,32,40,36,42,31,34,34,32,35,40,35,36,39,34,41,36,29,39,44,34,30,39,37,41,35,37,40,28,39,36,33,39,37,26,36,38,37,35,41,36,30,31,33,36,35,32,35,43,30,37,32,33,34,33,35,28,38,33,38,35,32,37,36,42,37,37,39,31,35,28,35,34,31,33,39,35,34,38,34,32,35,37,26,34,38,35,31,36,39,40,41,35,37,38,37,40,40,33,36,37,37,37,36,34,40,29,35,37,31,38,28,33,35,41,38,33,38,31,26,37,38,37,38,31,34,37,41,38,35,32,36,31,36,25,33,41,33,34,36,39,33,38,32,38,40,40,40,31,28,38,36,28,33,34,38
40,31,37,38,37,40,30,40,36,36,45,38,37,35,33,34,37,41,28,39,39,36,38,39,37,37,34,31,36,40,34,38,34,41,39,36,39,31,34,36,40,34,34,32,39,33,36,33,37,36,38,38,40,31,39,35,36,43,40,38,32,40,40,28,41,33,33,42,37,34,38,33,34,29,35,37,34,37,41,36,40,37,41,37,37,31,39,38,41,35,35,35,42,35,30,39,33,39,35,36,33,37,34,36,29,35,33,33,40,36,35,43,39,34,33,45,39,36,34,35,29,39,34,42,38,37,40,41,35,31,39,36,36,39,40,36,32,32,39,37,40,36,38,32,32,33,42,36,43,32,35,36,34,36,40,36,38,40,35,42,38,32,39,44,34,31,40,39,42,35,38,41,29,39,38,35,39,41,27,37,41,37,36,41,38,30,33,33,39,36,34,35,43,33,40,33,35,37,35,37,30,39,34,40,37,33,39,37,43,40,39,39,32,37,30,36,36,32,34,43,36,35,40,35,34,37,38,30,35,39,37,34,36,39,43,42,35,39,38,39,42,41,36,39,37,37,39,39,35,42,30,35,39,32,39,28,33,35,43,38,34,40,34,29,37,39,37,39,34,36,39,42,39,36,33,38,34,38,28,34,41,36,34,37,39,34,39,32,38,40,41,42,32,29,40,38,32,34,34,40
41,32,39,41,38,40,30,41,36,36,45,40,39,35,34,34,39,41,29,39,39,37,38,39,39,37,34,31,37,41,35,41,37,42,40,38,39,31,35,37,40,35,36,33,40,34,37,34,39,37,40,39,41,33,41,36,36,44,41,39,34,41,40,30,41,35,34,42,38,35,38,33,34,30,36,38,36,38,43,37,42,37,41,38,39,33,39,39,41,37,37,35,43,36,30,39,36,39,36,38,33,37,35,36,29,36,34,34,41,37,36,43,40,34,36,45,40,36,36,35,29,39,35,42,40,38,41,42,35,32,39,38,37,39,40,37,34,33,40,40,40,37,39,35,32,34,42,37,44,33,35,39,35,37,41,37,40,41,36,42,40,32,41,44,36,31,41,39,42,36,40,42,30,39,38,35,39,41,28,40,41,38,38,41,39,30,33,34,40,37,34,36,44,35,41,34,37,37,35,40,32,43,37,40,37,35,39,37,43,42,42,40,35,38,33,38,38,34,35,43,38,36,40,37,37,38,38,31,36,39,39,34,37,40,45,42,35,40,39,40,42,41,37,39,37,37,39,41,36,42,30,35,40,32,39,30,37,35,45,38,35,41,35,32,37,40,37,39,34,37,39,43,40,36,35,38,36,41,29,35,41,38,36,39,39,35,40,34,39,40,42,43,34,29,42,40,32,34,34,41
41,32,39,42,40,40,31,42,37,36,46,40,39,35,36,35,41,42,31,40,41,37,39,40,39,37,36,33,37,41,35,41,37,44,41,38,41,32,36,38,41,36,37,34,40,36,39,36,40,41,40,39,41,34,41,41,37,44,43,40,34,43,42,31,42,36,35,42,39,35,38,34,36,32,39,38,36,38,44,40,43,37,41,39,39,34,40,39,42,38,39,36,43,37,31,39,39,40,38,38,35,37,36,39,29,37,35,35,41,39,37,44,42,35,38,46,41,36,38,36,29,41,35,42,41,39,41,43,36,34,40,38,39,39,40,38,35,35,41,41,40,37,41,35,34,36,44,40,44,35,36,40,37,38,42,40,42,42,38,44,40,32,44,44,36,31,41,40,42,37,43,43,34,40,40,35,40,44,29,41,42,39,38,42,40,33,33,35,41,37,36,37,46,36,41,34,37,37,36,40,35,43,37,41,37,37,41,37,44,44,42,41,38,40,34,38,39,36,36,43,39,38,40,38,38,39,39,31,39,39,40,34,37,41,45,43,36,41,41,41,42,41,40,39,38,39,39,42,37,43,32,37,40,33,39,32,38,36,45,41,35,41,37,34,37,41,38,41,37,38,40,46,41,37,36,40,37,42,30,35,42,38,38,40,39,36,40,36,40,41,42,46,34,31,42,41,32,36,36,41
41,32,40,42,41,42,34,44,37,38,47,40,39,35,39,37,42,43,32,41,44,37,39,41,40,38,36,34,38,41,36,43,39,45,41,39,41,32,36,38,43,38,38,35,40,38,41,38,40,41,41,41,41,35,43,41,39,44,43,42,35,43,42,31,43,37,35,43,40,36,38,35,37,33,40,38,36,39,45,41,44,38,41,40,39,36,41,40,43,38,40,38,44,37,31,39,40,41,39,41,36,38,36,40,29,38,37,36,41,39,37,45,42,35,40,46,43,37,40,36,31,42,36,42,41,41,42,44,37,34,41,39,41,40,42,40,36,36,43,42,40,37,41,36,34,36,44,41,44,35,41,42,40,40,42,43,42,42,40,44,42,33,44,44,37,33,42,40,43,38,43,44,35,40,41,37,40,45,31,41,43,40,38,44,40,36,33,37,43,38,38,38,46,37,41,34,39,38,36,40,35,43,39,42,38,38,42,38,44,45,43,41,39,41,34,38,40,37,36,44,40,41,41,38,41,40,40,33,39,39,40,35,38,42,46,43,37,42,43,44,42,41,42,39,40,41,40,42,39,43,32,38,40,35,41,34,38,37,46,41,35,44,40,35,37,44,39,41,38,39,41,46,42,38,37,41,38,42,32,36,42,39,39,41,41,36,40,36,40,42,42,46,34,31,43,42,32,38,38,42
41,32,42,43,41,42,34,46,37,40,48,40,40,37,39,41,43,44,33,41,45,38,40,44,40,38,36,34,38,41,36,44,40,46,42,40,41,32,40,39,44,41,39,37,42,40,41,38,40,41,42,41,41,37,43,42,42,44,44,42,35,44,42,34,43,38,36,43,42,38,40,36,37,35,41,41,36,39,45,41,44,41,42,41,41,36,41,42,43,39,41,39,47,38,31,39,43,41,40,42,37,40,38,40,30,38,39,37,41,42,38,45,43,37,41,46,44,39,41,39,33,42,37,43,41,41,43,44,40,34,42,39,42,40,42,43,38,39,44,42,40,37,41,36,36,37,44,41,44,36,44,43,40,41,42,43,43,42,41,44,43,34,45,45,37,34,43,41,43,39,44,45,37,40,42,39,40,45,33,41,44,41,38,45,40,37,34,37,43,38,41,38,47,37,42,36,41,38,37,43,36,43,41,43,39,38,43,38,44,47,45,41,41,41,35,39,41,37,37,46,41,41,43,38,42,41,40,33,40,40,41,37,40,43,46,45,38,42,43,44,42,41,42,40,40,42,41,44,39,43,33,39,40,35,41,35,38,38,46,41,35,44,41,37,37,44,39,42,38,40,42,46,43,39,39,44,38,43,33,37,42,39,39,41,42,37,42,36,41,42,44,47,35,34,44,43,34,41,39,42
