1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
2,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,1
3,1,1,0,0,0,1,0,1,0,0,0,4,1,0,1,2,0,1,0,2,0,5,0,0,0,0,0,0,0,1
4,1,2,0,0,0,1,0,1,0,1,0,5,1,0,3,3,0,1,0,2,0,6,0,2,0,0,0,0,0,1
5,1,2,1,0,0,1,0,1,0,1,0,7,2,0,3,3,0,1,0,2,0,7,0,4,0,2,0,1,0,1
6,1,2,2,0,0,1,0,1,0,2,0,8,5,0,4,3,0,2,1,2,2,8,0,6,1,5,2,1,0,3
7,1,2,5,0,0,1,0,1,0,2,3,10,6,0,8,3,0,2,1,2,6,9,0,8,3,6,5,1,0,3
8,1,2,7,0,0,1,0,1,0,3,5,11,7,0,9,3,0,5,2,2,7,11,0,9,3,6,7,1,0,5
9,3,2,9,0,0,1,0,1,0,3,8,11,11,0,10,3,0,6,2,2,8,11,0,12,4,7,8,1,0,7
10,4,2,9,0,0,1,1,1,1,3,10,11,13,0,13,3,0,7,2,2,9,11,0,13,6,7,10,1,0,9
11,5,2,9,0,0,1,1,1,1,3,11,12,13,0,13,3,0,9,2,2,9,11,0,13,7,9,10,1,0,10
12,6,2,10,0,0,1,1,1,3,3,12,14,13,0,14,3,0,10,5,2,11,12,0,13,9,10,11,1,0,10
13,7,2,10,0,2,1,1,1,4,3,13,14,17,0,15,3,0,12,6,2,11,13,0,13,11,12,11,2,1,10
14,8,2,10,0,4,1,1,1,7,3,14,15,18,0,17,3,0,13,9,2,11,13,0,15,12,14,12,2,2,11
15,8,2,11,0,5,1,1,5,9,3,14,17,20,0,17,3,0,15,12,2,11,14,0,17,13,17,13,2,2,12
16,12,2,11,0,5,1,1,5,10,3,15,17,20,0,18,3,0,15,13,2,12,14,0,17,15,19,14,2,2,14
17,12,2,12,0,6,1,1,9,12,3,16,18,20,0,18,3,0,18,14,2,13,16,0,18,15,19,15,2,2,15
18,13,3,14,0,6,1,1,12,13,3,17,19,21,0,18,3,0,20,15,2,14,16,0,18,15,20,15,2,5,16
19,13,3,14,1,7,1,1,13,13,3,18,19,21,1,19,4,0,21,16,2,14,18,0,18,16,21,15,2,5,18
20,14,4,16,1,7,2,1,14,16,3,18,22,21,4,20,4,1,21,16,2,15,19,0,19,16,21,16,2,5,19
21,15,6,17,1,7,2,1,17,17,3,18,22,22,4,20,7,1,23,16,2,16,21,2,19,16,23,18,2,5,20
22,16,8,17,1,8,2,1,18,17,3,18,23,23,6,20,8,1,23,16,2,17,21,2,19,16,23,18,2,8,20
