1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,1,0,1,0,0,0,5,1,0,0,0,0,0,14,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4,0,1,0,2,0,0,0,9,1,0,0,0,0,0,18,0,1,1,0,0,0,0,1,5,1,0,0,0,0,0
5,0,1,0,3,0,0,1,12,1,0,0,0,0,0,23,0,1,1,0,0,0,0,1,9,1,0,0,0,0,0
6,5,1,0,3,0,0,1,16,1,0,0,0,0,0,28,0,1,1,0,0,0,0,1,14,2,0,0,0,0,0
7,10,1,0,5,1,0,1,19,2,0,0,0,0,0,32,0,1,1,0,0,0,0,1,19,2,0,0,1,0,0
8,14,1,5,5,1,0,1,24,2,0,0,0,0,0,35,0,1,6,0,0,5,0,1,23,2,0,0,1,0,0
9,19,1,10,5,2,0,1,28,2,0,5,0,0,1,38,0,1,11,0,0,10,0,2,27,7,0,0,1,0,1
10,23,1,14,5,2,0,1,31,2,0,10,0,0,1,40,0,2,16,0,0,15,0,2,31,12,0,0,1,0,1
11,26,1,18,6,2,0,1,34,3,0,15,0,1,2,44,0,2,20,0,0,20,0,2,36,17,0,0,1,0,1
12,30,1,22,6,2,0,2,37,8,1,18,1,1,2,48,0,2,25,0,0,24,0,7,40,19,0,1,1,0,1
13,32,1,25,6,2,0,7,42,12,1,23,1,1,2,52,5,2,30,0,0,28,0,11,44,23,0,1,1,0,1
14,35,1,30,7,2,0,11,46,15,2,27,6,1,2,55,10,2,34,0,0,31,0,16,45,26,0,1,6,0,1
15,39,1,33,7,2,1,16,49,19,2,31,10,1,2,57,14,2,37,0,0,36,0,20,46,31,0,1,11,0,1
16,42,1,38,7,2,2,21,51,22,2,35,14,1,2,60,17,2,40,0,0,40,0,24,46,34,0,1,15,0,1
17,44,1,41,7,2,2,23,54,25,2,38,18,1,2,64,22,2,43,0,0,41,0,29,46,36,0,1,20,0,1
18,47,1,44,7,2,2,28,55,30,2,41,20,1,2,66,24,2,45,0,0,45,0,33,50,39,0,1,24,0,1
19,50,1,48,7,2,2,31,56,32,2,43,24,1,2,67,27,2,47,0,0,46,0,34,55,43,0,1,28,0,1
20,52,1,50,7,7,2,33,60,34,2,46,27,1,2,70,31,2,48,0,0,50,0,39,57,46,1,1,33,0,1
21,53,1,51,7,12,2,38,62,37,2,50,31,1,2,70,36,2,50,0,0,50,0,42,59,49,1,1,36,0,1
22,56,1,55,8,17,2,41,64,40,3,53,34,1,2,72,40,2,51,0,0,54,0,47,62,52,1,1,40,0,1
23,57,1,58,8,20,2,43,65,43,3,54,37,1,2,75,43,2,53,0,0,55,0,48,64,55,1,1,42,0,1
24,58,1,61,8,23,2,46,68,47,3,57,38,1,2,77,46,2,54,0,0,57,0,51,65,60,1,1,46,0,1
25,61,1,62,8,27,2,50,70,49,3,58,41,1,2,77,49,2,56,0,0,60,0,55,66,63,1,1,49,0,1
26,61,6,62,8,31,2,53,73,53,3,62,44,1,2,79,52,2,57,0,0,62,0,57,66,66,1,1,52,0,1
27,61,11,65,9,36,2,57,75,55,3,65,46,1,2,79,54,2,60,1,0,64,0,59,68,68,6,1,55,0,1
28,63,16,68,9,40,7,59,75,59,3,68,49,1,2,80,56,7,61,1,0,66,0,60,69,69,11,1,57,0,1
29,65,21,71,9,42,12,60,76,60,3,69,51,1,2,80,58,12,64,1,0,66,0,63,70,70,15,1,59,0,1
30,65,24,71,9,46,16,63,77,63,3,72,53,1,2,80,61,17,65,1,0,68,0,64,71,73,18,1,60,0,1
31,66,28,73,9,51,20,63,79,65,3,73,56,1,2,81,63,22,68,1,0,70,0,66,72,74,22,1,60,0,1
32,68,33,75,9,54,25,63,81,66,3,73,60,6,2,81,67,25,68,1,0,74,0,66,72,75,26,6,62,0,1
33,70,37,78,9,55,29,65,82,69,3,73,62,10,2,83,68,30,68,1,0,75,0,67,74,77,27,11,62,0,1
34,70,39,81,9,57,33,65,83,69,3,75,62,14,2,83,71,33,69,1,0,76,0,70,75,79,30,16,65,0,1
35,71,42,82,9,59,36,67,85,70,3,75,64,17,2,83,73,36,72,1,0,76,0,71,77,80,32,20,66,0,1
36,72,45,83,9,62,37,69,85,72,3,76,67,21,2,84,74,40,72,1,0,78,0,72,80,81,36,25,67,0,1
37,74,48,83,9,63,39,70,85,72,3,77,67,24,2,84,76,43,72,1,0,79,0,72,81,82,41,29,69,0,1
38,75,49,85,9,64,43,70,86,73,3,78,67,28,2,84,77,44,73,1,0,81,0,72,81,82,45,32,69,0,1
39,77,50,85,9,66,46,71,86,75,4,78,67,32,2,84,78,49,74,1,0,82,0,74,82,82,47,34,71,0,1
40,77,53,86,9,66,49,71,88,76,4,79,68,37,7,84,79,51,76,1,0,83,0,77,84,82,49,36,74,0,1
41,78,57,88,9,67,52,73,89,77,4,81,70,40,12,84,80,54,78,1,0,83,5,78,84,82,52,41,76,0,1
42,78,60,88,9,68,55,75,90,79,4,81,70,42,15,85,81,58,78,1,0,83,9,79,84,82,53,44,78,0,1
43,79,62,89,9,69,56,76,92,81,4,82,73,44,19,86,83,60,78,1,0,84,14,80,86,82,54,46,79,0,1
44,81,63,90,9,71,59,76,92,81,4,83,73,47,24,87,84,62,79,1,0,84,18,80,87,83,56,49,79,0,1
45,81,66,90,14,73,61,77,93,82,4,83,73,51,28,89,84,64,80,1,0,84,23,80,87,83,58,51,79,0,1
46,83,66,90,19,76,62,78,93,82,4,83,75,56,32,89,84,65,81,1,0,84,27,80,87,83,61,55,80,0,1
47,84,69,90,24,76,66,78,93,83,4,84,76,58,37,91,84,67,82,1,0,85,32,80,89,85,61,58,82,0,1
48,84,70,90,27,77,69,79,94,84,4,84,78,60,39,91,84,69,83,1,0,86,35,81,90,86,62,61,82,1,1
49,85,71,91,30,78,70,80,95,84,4,84,79,62,43,92,84,71,85,1,0,88,38,82,92,86,64,62,82,1,1
50,85,73,91,34,79,70,80,96,85,4,86,80,64,47,92,85,72,86,1,0,89,42,82,92,87,66,63,82,1,1
51,87,74,91,38,80,71,82,98,86,4,87,80,65,51,93,85,74,86,1,0,90,45,83,92,88,69,65,82,1,1
52,87,74,91,42,82,73,84,98,87,4,88,81,66,54,93,87,74,86,1,0,90,48,84,92,88,69,65,82,1,1
53,88,75,91,45,85,74,86,98,87,4,89,81,68,56,93,87,75,86,1,0,91,51,84,94,89,69,66,83,1,1
54,88,77,92,49,87,76,88,99,88,4,89,82,71,59,94,87,75,86,1,0,92,54,85,94,89,71,68,84,1,1
55,88,79,92,54,90,78,89,99,88,4,89,82,72,61,94,88,76,86,1,0,92,59,87,95,89,74,70,84,1,1
56,89,80,92,55,90,80,91,99,89,4,90,83,74,63,94,90,77,86,1,5,92,62,87,95,89,74,71,85,1,1
57,90,81,93,57,90,81,91,99,89,4,91,83,75,64,94,90,77,86,1,10,92,66,88,95,90,75,72,85,1,1
58,90,83,95,60,90,83,91,99,89,4,91,83,76,65,94,90,77,86,1,15,93,68,88,95,90,77,74,86,1,1
59,91,84,96,60,90,83,92,99,91,4,91,84,77,67,94,90,77,86,1,19,93,68,88,95,90,78,75,87,1,1
60,91,84,96,60,90,85,92,99,92,4,92,84,80,71,94,91,78,86,1,24,93,70,88,96,90,80,77,88,1,1
61,92,85,96,61,90,85,92,99,93,4,92,85,81,73,94,91,80,89,1,26,93,72,90,97,90,81,79,89,1,1
62,92,86,96,64,90,85,92,99,93,9,93,85,82,74,94,91,81,89,1,30,93,75,91,97,90,82,80,90,1,1
63,92,86,96,68,91,86,93,99,93,13,94,85,83,75,94,92,81,90,1,34,94,76,92,97,91,82,81,90,1,1
64,92,86,96,69,92,86,93,99,93,18,94,85,84,77,95,92,82,91,1,38,95,77,93,97,91,83,83,90,1,1
65,92,87,96,70,92,87,93,99,94,22,94,87,84,80,96,92,82,92,1,42,95,77,93,97,91,83,85,91,1,1
66,93,88,96,72,92,88,94,99,95,27,95,87,84,80,96,92,84,93,1,43,95,78,95,97,91,84,86,91,1,1
67,93,90,96,74,92,90,94,99,95,31,96,88,85,81,96,92,84,93,1,45,95,80,96,97,92,86,86,92,1,1
